date,sentiment_score
2021-09-16,0.872
2021-09-17,0.0
2021-09-18,0.148
2021-09-19,0.60025
2021-09-20,0.56465
2021-09-21,0.3071
2021-09-22,-0.021199999999999997
2021-09-23,0.1531
2021-09-24,0.0
2021-09-26,-0.1366
2021-09-27,0.50935
2021-09-28,0.58865
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.3818
2021-10-03,0.4477
2021-10-04,0.3818
2021-10-05,0.09555
2021-10-06,0.3818
2021-10-07,0.872
2021-10-08,0.6234999999999999
2021-10-09,0.0
2021-10-11,0.2023
2021-10-12,0.0129
2021-10-13,0.3818
2021-10-14,0.4939
2021-10-15,0.23835
2021-10-16,0.7579
2021-10-18,0.0
2021-10-19,0.4939
2021-10-20,0.8442
2021-10-21,0.0
2021-10-22,0.4819
2021-10-23,0.7003
2021-10-25,0.0
2021-10-26,0.23075
2021-10-27,0.0
2021-10-28,0.46295
2021-10-29,-0.2732
2021-10-30,0.0
2021-11-01,0.5106
2021-11-02,0.148
2021-11-03,0.0
2021-11-04,0.3265
2021-11-05,0.2023
2021-11-06,0.3818
2021-11-07,0.5423
2021-11-08,0.25
2021-11-09,0.296
2021-11-10,0.296
2021-11-11,0.5574
2021-11-12,0.4767
2021-11-13,0.318
2021-11-14,0.0
2021-11-15,0.5264
2021-11-16,0.2086
2021-11-17,0.2263
2021-11-18,0.296
2021-11-19,0.0
2021-11-20,0.743
2021-11-21,0.51045
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.128
2021-11-26,0.4019
2021-11-27,0.3454
2021-11-28,0.2732
2021-11-29,0.33335000000000004
2021-11-30,0.3818
2021-12-01,0.1366
2021-12-02,0.0
2021-12-03,0.21395
2021-12-04,0.0
2021-12-05,0.8225
2021-12-06,0.2467
2021-12-07,0.0
2021-12-08,0.08895
2021-12-09,0.0
2021-12-10,0.4496
2021-12-11,0.40164999999999995
2021-12-12,0.30265
2021-12-13,0.4215
2021-12-14,0.6249
2021-12-15,0.0
2021-12-16,0.20155
2021-12-17,0.3111
2021-12-18,0.0
2021-12-19,0.034400000000000014
2021-12-20,0.48355
2021-12-21,0.39435
2021-12-22,0.0
2021-12-23,0.4767
2021-12-24,0.6486
2021-12-27,0.296
2021-12-28,0.4939
2021-12-29,0.0772
2021-12-30,0.3404
2021-12-31,0.4404
2022-01-01,-0.012749999999999984
2022-01-02,0.1779
2022-01-03,0.296
2022-01-04,0.5106
2022-01-05,0.0
2022-01-06,0.1779
2022-01-07,0.5267
2022-01-08,-0.3066
2022-01-09,0.5859
2022-01-10,0.0
2022-01-11,0.4404
2022-01-12,0.2263
2022-01-13,0.6854
2022-01-14,0.57675
2022-01-15,0.83325
2022-01-16,0.4404
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.51735
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.6808
2022-01-23,0.3612
2022-01-24,0.0
2022-01-25,-0.1366
2022-01-26,0.2732
2022-01-27,0.5423
2022-01-28,0.36819999999999997
2022-01-29,0.1366
2022-01-30,0.7351
2022-01-31,0.5022500000000001
2022-02-01,0.1591
2022-02-02,0.34
2022-02-03,-0.064
2022-02-04,0.0
2022-02-05,0.2263
2022-02-07,0.128
2022-02-08,0.0
2022-02-09,0.3609
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.28595
2022-02-13,0.17
2022-02-14,0.128
2022-02-15,0.4019
2022-02-16,0.25
2022-02-17,0.0
2022-02-18,0.33185000000000003
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.4939
2022-02-25,0.0
