date,open,high,low,close,adjClose,changePercent,vwap,return,return_squared,realized_vol,implied_vol,news_sentiment,press_sentiment,weighted_average_sentiment,h.1,h.2,h.3,h.4,h.5
2020-02-12,67.5,68.2,67.11,68.14,67.87,0.9370023054849036,67.82,0.0174705091832163,0.0003052186911208,0.0197183021736519,0.0319889853472509,0.0,,0.0,0.024850927447698717,0.030492544996082095,0.029284894507098275,0.028211319112490075,0.028394577006067907
2020-02-13,67.55,68.37,67.28,67.69,67.43,0.2109500080959156,67.78,-0.0066040504842971,4.361348279914516e-05,0.0224572828804742,0.0397074229565184,0.10115,,0.10115,0.03004041230383524,0.0289236836314903,0.027931085848279764,0.026278489798728745,0.0279120104939674
2020-02-14,71.82,73.74,71.5,72.45,72.16,0.8807351979186648,72.56,0.0703205791106516,0.0049449838464574,0.0294733180322581,0.0507158193238157,0.69555,,0.69555,0.032083453348783764,0.030466960402108216,0.028308507240588747,0.039924235668038696,0.03843010369538076
2020-02-18,71.41,74.33,71.21,74.14,73.85,3.826491873603582,73.23,0.023326432022084,0.0005441224308809,0.0280677618330154,0.0532782809493226,0.2023,,0.2023,0.030084843323913014,0.02799279231053573,0.03975731171178107,0.037135767687485326,0.03598139619464386
2020-02-19,75.37,78.85,75.37,78.68,78.37,4.381578278061066,77.63,0.0612355004046398,0.0037497865098066,0.0319889853472509,0.0507774327514358,0.148,,0.148,0.030319050199190505,0.041046957145517884,0.03817122503457038,0.043221163395489336,0.040772073671387896
2020-02-20,78.19,79.08,74.09,77.18,76.87,-1.3012680743524525,76.78,-0.0190645653279105,0.0003634576511421,0.0397074229565184,0.0347672881086085,0.5423,,0.5423,0.04072284490590907,0.03790359339150382,0.04304455838792133,0.03937424483516122,0.03948732069186295
2020-02-21,76.05,76.3,72.67,73.52,73.23,-3.3268667171587976,74.16,-0.0474216118165329,0.0022488092672779,0.0507158193238156,0.0354341943651791,0.2023,,0.2023,0.03827320620842954,0.043295082489952647,0.03957924363463915,0.04096667206300333,0.040242820302017854
2020-02-24,67.55,70.47,67.0,68.32,68.05,1.1436381636087414,68.6,-0.0707290533188248,0.0050025989833771,0.0532782809493225,0.0589423791284745,0.2202,,0.2202,0.04520134447303816,0.04118391112745601,0.04213363904765073,0.048296958644132276,0.047044258161346456
2020-02-25,69.07,69.7,64.49,65.51,65.25,-5.157437791853976,66.57,-0.041129976580796,0.0016916749735368,0.0507774327514358,0.0514612890305057,0.0,,0.0,0.040979921578335674,0.041980562278052205,0.04819711029620573,0.04628512245490769,0.044785190308271376
2020-02-26,65.51,68.86,65.5,66.91,66.65,2.133097796429786,67.09,0.0213707830865514,0.0004567103697324,0.0347672881086084,0.0508409759596499,0.4016499999999999,,0.4016499999999999,0.041280335582744104,0.04773020643705733,0.0459216514076793,0.04194357160872424,0.0415192579851638
2020-02-27,63.72,66.75,62.22,63.15,62.94,-0.9023083845369422,64.04,-0.056194888656404,0.0031578655111056,0.035434194365179,0.0590294642257629,-0.6808,,-0.6808,0.04845097239232474,0.04649790083535781,0.04241596419706782,0.04490983490084136,0.04508295000240294
2020-02-28,60.62,68.11,60.45,67.52,67.29,11.38744497608034,65.36,0.0692003167062549,0.0047886838322459,0.0589423791284745,0.0543781962276774,0.0950999999999999,,0.0950999999999999,0.04773324079131225,0.04345735253666177,0.04564876631712046,0.05024486104261901,0.04898425180396853
2020-03-02,69.22,69.4,65.25,69.11,68.88,-0.1697363718233586,67.92,0.023548578199052,0.0005545355351968,0.0514612890305056,0.0478775581779955,0.34,,0.34,0.04250101651712476,0.04495172562717782,0.04977238839753892,0.045298592391780204,0.0442873959725354
2020-03-03,69.67,70.27,65.61,66.47,66.25,-4.586067911749321,67.45,-0.038199971060628,0.0014592377890328,0.0508409759596498,0.0551020861867696,0.296,,0.296,0.04476724597599291,0.04964449072641573,0.04519345062798617,0.04349032378387162,0.043322202754280406
2020-03-04,67.55,71.22,66.8,71.13,70.89,5.2960752644230125,69.72,0.0701068151045583,0.0049149655241047,0.0590294642257629,0.0656035498018841,0.5122,,0.5122,0.05102331985974699,0.04635817991897358,0.04439818998844729,0.04963425661508809,0.049118402237042766
2020-03-05,69.13,70.8,67.88,68.32,68.09,-1.160937432188065,69.0,-0.0395051314494587,0.001560655410839,0.0543781962276773,0.0542377416233203,0.8176,,0.8176,0.04581876015362261,0.043965911840615726,0.04934548418569881,0.04693009774792738,0.046117033664718386
2020-03-06,66.52,67.1,64.5,66.51,66.29,-0.0150255569013382,66.04,-0.0264929742388757,0.0007018776840217,0.0478775581779955,0.0694814543568604,0.7275,,0.7275,0.04320142140475479,0.04882400220800741,0.04652017867900009,0.04295449302450784,0.04263095158916915
2020-03-09,59.97,64.85,59.54,61.36,61.15,2.3093006189012253,61.92,-0.0774319651180274,0.0059957092220394,0.0551020861867696,0.0997089875473613,,,0.0,0.0508004941682411,0.048118566726446974,0.044252458031321204,0.0514757852861006,0.050473533498951464
2020-03-10,64.14,65.27,61.5,65.27,65.05,1.7696966782662664,64.01,0.0637222946544979,0.0040605308360346,0.0656035498018841,0.1246569471240366,0.2997,,0.2997,0.04884631361007896,0.044860792662406015,0.05186830553646175,0.05334670785275354,0.05157084672685634
2020-03-11,63.87,64.15,60.64,61.62,61.41,-3.519144961429731,62.14,-0.0559215566110004,0.0031272204937973,0.0542377416233202,0.1343511359140929,0.0,,0.0,0.04525303809703152,0.05212941075597658,0.05353681195918347,0.052999704972594805,0.050704491050818555
2020-03-12,56.37,59.03,53.95,54.08,53.9,-4.058374734023772,55.69,-0.1223628691983121,0.0149726717584432,0.0694814543568604,0.1349674736455442,-0.5106,,-0.5106,0.05773901171892319,0.05778981613568962,0.056242846626149715,0.07194597485407571,0.06761892855641109
2020-03-13,57.63,60.26,54.9,60.21,60.01,4.4858984815618275,58.46,0.1133505917159762,0.0128483566423619,0.0997089875473613,0.127510494097532,0.2263,,0.2263,0.061590281659687475,0.05926046488144012,0.07373623076092489,0.08056167829264158,0.07509532495008478
2020-03-16,53.1,56.53,48.5,49.1,48.94,-7.53731542700785,51.38,-0.1845208437136688,0.0340479417648042,0.1246569471240366,0.1119070126191294,0.3172,,0.3172,0.07038810936863464,0.08090328218710102,0.08555411936221849,0.1083409796395685,0.09884923681404044
2020-03-17,50.23,55.22,47.75,54.32,54.14,8.14294941729234,52.43,0.1063136456211812,0.0113025912452661,0.1343511359140929,0.0686986577800257,0.0772,,0.0772,0.08275294034982741,0.0869025666263008,0.10914109649917306,0.10512263578350493,0.0980077388823555
2020-03-18,50.03,52.49,45.17,50.71,50.54,1.3593202854844455,49.45,-0.0664580265095728,0.004416669287547,0.1349674736455442,0.0919367430074518,-0.5059,,-0.5059,0.08623291859206181,0.10873228932300252,0.104805156315117,0.09547470902754623,0.09091439740355237
2020-03-19,50.49,54.18,48.35,53.24,53.06,5.451570392094663,51.92,0.0498915401301518,0.0024891657765585,0.127510494097532,0.0803470943147458,0.2596,,0.2596,0.10764207563664456,0.10393700130782035,0.09476189498412432,0.08525411170728757,0.08737945530484115
2020-03-20,54.75,57.58,51.28,51.44,51.27,-6.050228310502283,53.43,-0.033809166040571,0.0011430597083589,0.1119070126191294,0.080288774753335,0.36345,,0.36345,0.10151301342541035,0.09272126452854382,0.08355827036371159,0.07436400865079189,0.07811935709582059
2020-03-23,51.43,54.12,49.63,53.17,52.99,3.393124169243142,52.31,0.0336314152410577,0.0011310720911164,0.0686986577800256,0.0767628332887416,0.50415,,0.50415,0.0903315073803401,0.0815225246272683,0.07265354526476817,0.065218506458362,0.0689853902926723
2020-03-24,57.25,63.17,57.01,62.29,62.09,8.812223580786025,60.82,0.1715252962196727,0.0294209272432464,0.0919367430074518,0.0765608431392245,0.0,,0.0,0.08752002801116175,0.07782925239692415,0.06954317684657689,0.095103231220701,0.09081190867290093
2020-03-25,63.45,65.46,60.92,61.4,61.2,-3.223013345578992,62.59,-0.0142880077058917,0.0002041471642036,0.0803470943147457,0.0343430487388359,0.3792999999999999,,0.3792999999999999,0.07551075036562456,0.06755097180362765,0.09402263132422305,0.08212164662338742,0.07859946766597055
2020-03-26,63.49,65.56,62.5,64.31,64.09,1.2995148255569788,64.12,0.0473941368078176,0.0022462042037581,0.0802887747533349,0.0530678905758666,-0.064,,-0.064,0.06632006431647668,0.0933470108263647,0.08154287077575735,0.07403588308393333,0.07068586365883847
2020-03-27,62.5,65.78,62.17,63.18,62.97,1.0919983999999998,63.71,-0.0175711397916342,0.0003087449535771,0.0767628332887416,0.0539092879530875,0.4939,,0.4939,0.09229654613418767,0.08061901845984264,0.07327489172972851,0.06459213126563748,0.069016792812424
2020-03-30,63.84,66.49,63.4,66.4,66.18,4.00610745614034,65.43,0.0509654954099398,0.0025974817223806,0.0765608431392244,0.0574446811487308,0.0,,0.0,0.07884843914873205,0.0717795292052991,0.06332326004363532,0.05974762414198774,0.062412151656000635
2020-03-31,66.8,68.85,64.44,65.9,65.68,-1.347306825719758,66.4,-0.0075301204819276,5.670271447234696e-05,0.0343430487388358,0.0720284333097581,0.4019,,0.4019,0.06970326168805581,0.06151555615380192,0.058317351799749194,0.051512339170139296,0.05444519323881537
2020-04-01,63.91,65.38,60.32,60.77,60.56,-4.920784038201729,62.16,-0.077845220030349,0.0060598782815734,0.0530678905758666,0.0741438423152186,0.5420499999999999,,0.5420499999999999,0.06197942391520674,0.05869345543038925,0.05183098918704292,0.0566253798938199,0.05650134706902157
2020-04-02,61.06,64.0,60.58,63.87,63.65,4.5979347429096835,62.81,0.0510120125061706,0.0026022254199297,0.0539092879530874,0.0608258885066193,0.4542499999999999,0.5423,0.4894699999999999,0.05818788185525655,0.05139119803500293,0.0563246364724598,0.05424583026167133,0.05397532893773897
2020-04-03,63.49,63.91,59.6,60.98,60.77,-3.957317563165301,61.49,-0.0452481603256614,0.0020473960128567,0.0574446811487308,0.0596623216643755,0.0,,0.0,0.05076644867711192,0.05588769212016818,0.053906600999705234,0.05141542672844507,0.050430881217772616
2020-04-06,63.81,67.47,63.23,67.1,66.88,5.155926889893012,65.93,0.1003607740242702,0.0100722849627506,0.0720284333097581,0.0520386927619823,-0.3243,,-0.3243,0.05899859440444318,0.056395799912773846,0.05337599391424014,0.0636715209616881,0.061322241869933306
2020-04-07,69.32,69.56,64.32,64.76,64.54,-6.588528233185503,66.21,-0.0348733233979133,0.0012161486848154,0.0741438423152185,0.0356966526791482,-0.4215,,-0.4215,0.055430092887690754,0.05259310793004266,0.06318215064979248,0.05747974743447838,0.05592244175113922
2020-04-08,65.85,66.99,65.15,66.74,66.51,1.3439155484770426,66.29,0.0305744286596663,0.000934795687865,0.0608258885066193,0.0288174158071539,0.6367499999999999,,0.6367499999999999,0.051614913055182586,0.062559366080831,0.05696774367417161,0.051927066670305166,0.05097882715698663
2020-04-09,68.0,68.23,65.11,65.74,65.52,-3.32720147058823,66.36,-0.0149835181300569,0.0002245058155537,0.0596623216643755,0.032140636534469,-0.6597,,-0.6597,0.06162258339293909,0.05617788469892809,0.05127911214592468,0.04590303232805425,0.048612697808335124
2020-04-13,65.14,67.55,64.25,67.46,67.24,3.569380321752315,66.42,0.0261636750836629,0.0006845378938834,0.0520386927619823,0.0303546035990897,-0.36755,,-0.36755,0.05484087236700701,0.05015492642892026,0.04496400484756473,0.041662233763524716,0.044070323002169
2020-04-14,68.75,71.33,68.47,70.99,70.75,3.254549818181824,70.26,0.0523273050696708,0.0027381468558544,0.0356966526791481,0.034858841204907,0.5423,,0.5423,0.05002670868814988,0.044854139137709206,0.041573522410632426,0.04344991564693386,0.044318622766688395
2020-04-15,69.3,71.04,68.85,70.21,69.98,1.313125484280271,70.03,-0.010987463022961,0.0001207243436809,0.0288174158071538,0.0393859287867559,0.0,,0.0,0.04356961262277967,0.04051049760201293,0.042691948044024944,0.03852282065347284,0.039409696284743376
2020-04-16,71.77,74.75,71.64,73.68,73.43,2.654320857781282,73.35,0.0494231590941462,0.0024426486548452,0.032140636534469,0.0506409435430896,0.3389,0.5267,0.4140199999999999,0.04082960979255536,0.04292485322265137,0.038716002088018724,0.040778021959888056,0.04055256626808608
2020-04-17,74.5,74.71,71.74,73.08,72.84,-1.906037583892627,73.18,-0.0081433224755701,6.631370094112592e-05,0.0303546035990896,0.0440689886886215,0.6705,,0.6705,0.04202632406640923,0.037951141470540004,0.04023640518560608,0.03635720615570742,0.03752162395588872
2020-04-20,71.81,73.38,71.32,71.76,71.52,-0.0661481706210281,72.15,-0.018062397372742,0.0003262501988508,0.0348588412049069,0.0455628487937764,-0.2732,,-0.2732,0.037035454189206105,0.03957547853425894,0.03581026293925239,0.03343078013711791,0.03440256696793055
2020-04-21,70.58,71.19,66.78,67.38,67.15,-4.534018696241979,68.45,-0.0610367892976589,0.0037254896477668,0.0393859287867558,0.0456907883478127,0.0,,0.0,0.040969037684626654,0.036994642084246514,0.03438226316394769,0.04071865180059776,0.040529497557536424
2020-04-22,69.31,71.97,68.85,71.54,71.3,3.2175376452387883,70.78,0.0617393885425943,0.0038117520976134,0.0506409435430895,0.0316221563411179,0.2553,,0.2553,0.038344869679965934,0.035500540358731354,0.04143048732921244,0.045526372457876406,0.04376320074771922
2020-04-23,71.96,73.29,70.75,71.0,70.77,-1.3305961830266138,71.68,-0.0075482247693599,5.697569716877834e-05,0.0440689886886215,0.0206370110543341,0.7783,,0.7783,0.034538281789277196,0.04080086050935526,0.04509887423334269,0.040377295931465496,0.039177923279399555
2020-04-24,70.9,72.42,70.15,72.4,72.16,2.1121254693335487,71.66,0.0197183098591549,0.0003888117437016,0.0455628487937764,0.0237894265636363,0.3182,,0.3182,0.040328250356964496,0.04477111489024282,0.04010342825114508,0.03705171855405272,0.03769116368050842
2020-04-27,73.75,75.88,73.5,74.27,74.02,0.7084972564086317,74.55,0.0258287292817678,0.0006671232563108,0.0456907883478127,0.0274566489346754,0.25,0.2732,0.25928,0.0442573310883523,0.039662894042214035,0.03669517023485834,0.03503237772223155,0.03703786244752957
2020-04-28,75.75,76.05,72.79,72.84,72.6,-3.8415894389438954,73.89,-0.0192540729769757,0.0003707193262027,0.0316221563411178,0.0286836241999639,0.0,,0.0,0.038696538572603176,0.03589377321476782,0.034405497359742916,0.032430068805583946,0.03401445351279434
2020-04-29,74.19,75.14,73.44,74.61,74.37,0.5694659393927621,74.4,0.024299835255354,0.0005904819934373,0.0206370110543339,0.0275548875587639,0.6908,,0.6908,0.03528619712088577,0.03391923511922781,0.032044481208133566,0.031211693246546896,0.03245339407071237
2020-04-30,74.07,74.61,72.93,73.07,72.83,-1.353406423344532,73.54,-0.0206406647902426,0.0004260370429831,0.0237894265636362,0.0257771396365629,0.3818,,0.3818,0.03333852001864412,0.031572830839404695,0.030849920942524867,0.029801340474330834,0.03105915031764201
2020-05-01,71.09,72.22,70.21,70.69,70.46,-0.5521392494562651,71.04,-0.0325715067743259,0.0010609030535499,0.0274566489346754,0.0245811487641463,-0.125,,-0.125,0.031534631706322855,0.03081989120016749,0.029778081485211494,0.030894669471271424,0.031511669222896645
2020-05-04,70.22,72.96,70.22,72.82,72.58,3.706210428564369,72.0,0.0301315603338518,0.0009079109281525,0.0286836241999639,0.0088685558785641,0.0,,0.0,0.030752884530073927,0.029724814431946744,0.03085626196134461,0.031233714418897357,0.03162229320441411
2020-05-05,73.87,75.07,72.82,73.43,73.19,-0.5855105425254864,73.77,0.0083768195550675,7.017110585816173e-05,0.0275548875587638,0.0094890502054462,0.0,,0.0,0.029014018657674518,0.03033206855420738,0.030847111112287662,0.02869633660933162,0.029454469157882995
2020-05-06,74.23,75.5,73.85,74.45,74.2,0.2896359489343781,74.6,0.0138907803350127,0.0001929537783155,0.0257771396365628,0.0259843094030906,0.4144,,0.4144,0.029817673514382685,0.03045939488087046,0.02838474104001284,0.027143584661744803,0.02848180117832188
2020-05-07,75.85,76.85,75.33,76.22,75.96,0.4911305888175903,76.13,0.0237743451981193,0.0005652194895993,0.0245811487641462,0.0268359426898534,,,0.0,0.030204815262229706,0.028174973164754362,0.026979553596921037,0.02731170456234839,0.028673677994205792
2020-05-08,76.94,78.19,76.6,78.13,77.86,1.543460601137287,77.64,0.0250590396221463,0.0006279554667843,0.0088685558785638,0.0282262835186148,0.148,,0.148,0.027933290742569644,0.026785795691515353,0.02716862253491486,0.027656063383689644,0.02850294777225918
2020-05-11,78.07,81.13,77.79,80.65,80.39,3.304517578143497,79.86,0.0322539357481121,0.0010403163712433,0.0094890502054459,0.0351224425086762,0.0,,0.0,0.0270162759811556,0.027343377963749416,0.027784638511777877,0.02940809781998916,0.029631207937465133
2020-05-12,81.24,81.72,77.93,78.03,77.76,-3.951497458589305,79.23,-0.0324860508369498,0.0010553434989808,0.0259843094030905,0.0349439871691337,0.148,,0.148,0.02762571296320603,0.027998371390813865,0.02955939245394688,0.03071828133821349,0.030708042929926148
2020-05-13,79.18,80.79,75.95,77.8,77.54,-1.7366592332178374,78.18,-0.0029475842624632,8.68825298432085e-06,0.0268359426898534,0.0237248214218496,0.0,,0.0,0.027348327540854405,0.02908811701182092,0.0303797804289458,0.028122942317675776,0.02874374243694115
2020-05-14,78.42,80.36,76.88,80.31,80.04,2.4069843182841595,79.18,0.0322622107969152,0.0010408502455045,0.0282262835186147,0.0189141222313416,0.0,0.0,0.0,0.029327228697263015,0.0305558751232085,0.02826533635715578,0.029753098815131707,0.030279645144618693
2020-05-15,78.9,85.0,78.74,84.91,84.62,7.617481005323122,82.88,0.0572780475656828,0.0032807747329366,0.0351224425086761,0.0292104757158695,0.3645,,0.3645,0.03238968233707221,0.02979271362484025,0.030848040197525944,0.037480643455801384,0.03659666626797771
2020-05-18,87.61,89.17,86.81,87.5,87.21,-0.1170035916784222,87.82,0.0305028854080791,0.0009304260182184,0.0349439871691336,0.0213919804360479,0.296,,0.296,0.029697596628636518,0.030777500494893424,0.03743722525302537,0.03626839397589379,0.035252371244855404
2020-05-19,87.9,90.88,87.63,88.06,87.76,0.1734922293901728,88.85,0.0063999999999999,4.0959999999999506e-05,0.0237248214218495,0.026655218657989,0.0,,0.0,0.03011896805302099,0.03702348084283054,0.035949181929543536,0.032759893784257164,0.03265394341558242
2020-05-20,89.91,90.43,88.89,89.7,89.4,-0.2335746754054248,89.67,0.0186236656824891,0.0003468409234531,0.0189141222313415,0.0278511189669572,0.20095,,0.20095,0.036660875691382336,0.0356625562771271,0.032524631716965055,0.03087615980027068,0.0324900090178077
2020-05-21,90.51,90.53,87.38,87.75,87.46,-3.0519770541012723,88.55,-0.0217391304347825,0.0004725897920604,0.0292104757158694,0.02441877953828,0.0,,0.0,0.03507511886004197,0.03203012276180671,0.030486883112688417,0.029663871200341148,0.031305801699521296
2020-05-22,88.25,90.93,87.13,90.26,89.96,2.2775501594277623,89.44,0.0286039886039886,0.0008181881640571,0.0213919804360478,0.0337105942339314,0.0,0.0,0.0,0.03172190120764167,0.03023829624419313,0.02947286276655403,0.029949799571442254,0.03085723760431825
2020-05-26,91.57,91.82,86.72,87.18,86.89,-4.794276510583229,88.57,-0.0341236428096609,0.0011644229986013,0.0266552186579889,0.0305004824849763,0.14925,0.0,0.0895499999999999,0.030362734104974764,0.0295709805959207,0.03002208283620566,0.03136951430928547,0.03165360901559996
2020-05-27,86.25,86.33,79.97,85.25,84.97,-1.1565194202898472,83.85,-0.0221381050699702,0.000490095696089,0.0278511189669571,0.025635102155765,0.10115,,0.10115,0.029220756400729946,0.029757476808868966,0.031180284559184597,0.03024751918180777,0.030627812173881018
2020-05-28,84.12,87.61,83.79,84.87,84.59,0.8885910639505782,85.42,-0.004457478005865,1.986911017277062e-05,0.0244187795382799,0.022587947690861,0.0,,0.0,0.029081593805946576,0.030686462994920373,0.029867234217025463,0.027748073759180054,0.028779088885932464
2020-05-29,85.54,88.75,84.85,88.75,88.46,3.7524099305023024,87.45,0.0457169789089195,0.0020900421605585,0.0337105942339314,0.0221884442311612,0.4559,,0.4559,0.03163847880775799,0.030620809270363793,0.02835601890658928,0.03284892628218334,0.03297178758843091
2020-06-01,88.33,88.41,86.89,88.06,87.77,-0.3056598750967083,87.79,-0.0077746478873239,6.044514977187091e-05,0.0305004824849762,0.0100385532028452,0.29295,,0.29295,0.02987949325948633,0.02774182605836764,0.032454123359518076,0.029959157074913995,0.030532373417897263
2020-06-02,87.96,88.37,86.58,88.25,87.96,0.3296859382194543,87.74,0.0021576198046786,4.655323221541564e-06,0.0256351021557649,0.0113400698780823,0.0,,0.0,0.026967734018111415,0.03194895140870705,0.02955006179324724,0.02744456954483367,0.028182484805194058
2020-06-03,88.22,88.66,87.0,87.7,87.4,-0.5979245386188625,87.79,-0.0062322946175636,3.884149620011339e-05,0.0225879476908609,0.0168100771578334,0.5574,0.3182,0.46172,0.031431011237563485,0.029120225216624086,0.02709859500613303,0.025602483953512445,0.027718477541969638
2020-06-04,87.28,89.43,86.78,87.67,87.41,0.4411113707735034,87.96,-0.0003420752565564,1.1701548114819227e-07,0.0221884442311611,0.0198714224501943,0.4667,,0.4667,0.028299909695777108,0.02642249617564879,0.025068114033448923,0.02385798439777088,0.025882309227564987
2020-06-05,87.95,89.97,87.08,89.2,88.94,1.4270248450736291,88.75,0.0174518079160488,0.0003045655995386,0.010038553202845,0.0393280107086509,0.0,,0.0,0.025970780179025384,0.024702809268498112,0.023571138375697756,0.023871533693310402,0.025444383317325563
2020-06-08,88.77,88.9,86.86,88.05,87.8,-0.8138736749992727,87.94,-0.0128923766816143,0.0001662133765006,0.0113400698780821,0.0391331458459604,0.6486,,0.6486,0.024207274334927822,0.02317281365492873,0.02357790771749385,0.023344470516611305,0.024754929315438975
2020-06-09,88.0,91.1,87.51,90.46,90.2,2.795453409090905,89.69,0.0273708120386144,0.0007491613516531,0.0168100771578332,0.0396933417020736,0.6597,,0.6597,0.023340093888169967,0.02370432607230724,0.023440072876845706,0.025410564448264672,0.026087878186078373
2020-06-10,91.68,95.0,91.54,93.67,93.4,2.170658060498113,93.4,0.0354852973690029,0.0012592063293665,0.0198714224501942,0.0389733382055231,0.48845,,0.48845,0.024412359543829042,0.023991856377996054,0.025793038405204284,0.02871566454980346,0.02869827343716912
2020-06-11,91.5,92.61,87.86,87.96,87.71,-3.866118032786885,89.48,-0.0609586847443152,0.0037159612457568,0.0393280107086508,0.0358458226964968,0.4404,,0.4404,0.026914412851703852,0.02792087085384181,0.030168082603743034,0.03811159245466235,0.03627821622818635
2020-06-12,91.63,91.87,87.03,89.32,89.07,-2.510235197817194,89.41,0.0154615734424738,0.000239060253317,0.0391331458459604,0.0158186558978263,0.5106,,0.5106,0.027503316002266805,0.029871966633086132,0.037936657524640434,0.034903885513687324,0.03387478908645507
2020-06-15,88.15,91.82,87.44,91.74,91.47,4.066824154360876,90.33,0.0270935960591132,0.0007340629474143,0.0396933417020735,0.0155385297149296,0.125,,0.125,0.029854107059235364,0.037925855682200506,0.034895100572881,0.03380816904151613,0.033398385836812705
2020-06-16,92.25,92.67,88.39,90.68,90.42,-1.696479132791335,90.58,-0.0115543928493567,0.0001335039941172,0.0389733382055231,0.0160640175173035,0.4404,,0.4404,0.03744645144337906,0.034495058376481466,0.033499565003354784,0.03102754628796245,0.03275983367913379
2020-06-17,91.14,92.99,90.7,92.36,92.09,1.34138421642192,92.02,0.0185266872518745,0.0003432381405287,0.0358458226964967,0.0150687802626187,0.5994,,0.5994,0.03375516149167857,0.03291544915382902,0.030556175988929124,0.029321371015834104,0.03079800909467605
2020-06-18,92.27,92.82,91.14,92.18,91.91,-0.0975365806070165,92.05,-0.0019488956258119,3.79819416030879e-06,0.0158186558978262,0.0188983293445017,0.101,,0.101,0.03208232127477763,0.029867695582451947,0.028785655318220665,0.026825551869729507,0.028701858261452474
2020-06-19,92.43,94.45,92.27,92.61,92.34,0.2028671830283846,93.11,0.0046647862876978,2.1760231109893818e-05,0.0155385297149294,0.0223565791778041,0.34,,0.34,0.029052299275049976,0.02813726839290464,0.0263057547844806,0.024914059558547468,0.026762750993173774
2020-06-22,93.0,95.31,92.73,95.27,94.99,2.43817419354838,94.44,0.0287226001511715,0.000824987759444,0.0160640175173033,0.0290960757946328,0.733,0.0,0.4397999999999999,0.028121122965171552,0.02629248830671111,0.024903578464255994,0.02669092055439366,0.02783926856427945
2020-06-23,95.51,96.43,94.07,94.5,94.23,-1.0574829639308354,95.0,-0.0080822924320351,6.532345095693309e-05,0.0150687802626185,0.0243863471809786,0.4439499999999999,0.0,0.2663699999999999,0.025626175310070127,0.024364155779659693,0.02631575398974374,0.02507568523977987,0.02623664928812025
2020-06-24,94.76,95.57,91.45,92.36,92.09,-2.540555679954275,93.12,-0.0226455026455026,0.0005128187900674,0.0188983293445015,0.0299131271975356,0.4588,,0.4588,0.024222945744225465,0.02621541736778072,0.024996919153092195,0.025677991450372962,0.02642843211651525
2020-06-25,93.56,95.05,91.82,94.9,94.63,1.4349453084484347,93.92,0.0275010827197921,0.0007563095507608,0.022356579177804,0.0267906544200431,0.148,0.0,0.0887999999999999,0.02636917645370735,0.025120855172281555,0.025768335143012244,0.02706732662575348,0.027801066735891312
2020-06-26,95.0,95.0,91.25,91.55,91.29,-3.63157578947368,92.6,-0.035300316122234,0.0012461123183296,0.0290960757946327,0.0243195859557828,0.4215,,0.4215,0.02563827487207873,0.026156904569434765,0.027344795556809243,0.029730802476515085,0.029649651515111786
2020-06-29,91.7,92.04,89.0,92.0,91.73,0.3298868490441538,91.01,0.0049153468050247,2.4160634213666534e-05,0.0243863471809785,0.0127837234563704,0.1026,,0.1026,0.025573258122913722,0.026917344119622506,0.02943747166472399,0.027413039591744265,0.027922894720067898
2020-06-30,93.14,95.26,92.67,94.98,94.7,1.972838758566017,94.3,0.0323913043478261,0.0010491965973534,0.0299131271975355,0.0130941032901717,0.5420499999999999,,0.5420499999999999,0.02726515514389292,0.029682354999985082,0.027609923986468905,0.02931467408654727,0.029603155304705274
2020-07-01,95.21,95.76,94.13,95.3,95.02,0.0971625165190512,95.06,0.0033691303432301,1.1351039269674206e-05,0.026790654420043,0.01396086415092,0.0,,0.0,0.029088402104419986,0.027119943369312578,0.02897039641337152,0.026996090414055634,0.028240119766904374
2020-07-02,96.39,97.38,95.78,96.12,95.84,-0.2775194551044761,96.43,0.0086044071353621,7.403582215107102e-05,0.0243195859557827,0.0133755441460926,0.4491,,0.4491,0.026432440952803993,0.028478056883246776,0.0266012123563902,0.025335176503441442,0.02656591385179292
2020-07-06,97.42,99.09,97.13,98.39,98.11,1.0008458130978752,98.2,0.0236163129421556,0.0005577302369818,0.0127837234563703,0.0164142968091305,0.4404,,0.4404,0.028359810528757273,0.026503987234529413,0.025258814116534967,0.02602570940540418,0.02740966585270623
2020-07-07,99.46,100.7,98.51,98.72,98.43,-0.7490290159803108,99.31,0.0033539993901818,1.1249311909340444e-05,0.0130941032901715,0.03003438984637,0.0258,,0.0258,0.025780727147309012,0.024677050344090366,0.02560467579133585,0.024319491145830898,0.025726683147155493
2020-07-08,99.94,102.25,99.65,102.16,101.86,2.2238939337085686,101.36,0.0348460291734198,0.0012142457491548,0.0139608641509198,0.0324214460505172,0.05135,,0.05135,0.025202467486454456,0.02599486089869125,0.024627281720954915,0.027796508383715567,0.02813946324193865
2020-07-09,103.8,105.7,102.33,105.09,104.79,1.240334312571167,104.37,0.028680501174628,0.0008225711476278,0.0133755441460924,0.03059283354281,0.4767,,0.4767,0.026166185164983462,0.024766272152938886,0.027888760799015384,0.02880286881951319,0.029043289404227124
2020-07-10,105.89,106.55,103.79,104.79,104.49,-1.0341107600267478,105.04,-0.0028546959748786,8.149289108988312e-06,0.0164142968091304,0.026280524155129,0.4939,,0.4939,0.02410619265506404,0.027440848602247898,0.02847912967061093,0.026592208169979842,0.02707994807255701
