date,open,high,low,close,adjClose,changePercent,volume,vwap,return,return_squared,realized_vol,implied_vol,news_sentiment,press_sentiment,weighted_average_sentiment
2021-07-16,190.3,191.57,180.73,181.61,181.3,-4.5689773362909,68822400,184.64,-0.0424443741432035,0.0018015248964082,0.0273432686184954,0.0343720810501925,0.5748,,0.5748
2021-07-19,179.15,190.42,178.65,187.8,187.47,4.82550072871996,74906000,185.62,0.0340840262100103,0.0011617208426846,0.0316980973544628,0.0225195790506932,0.1026,,0.1026
2021-07-20,187.3,188.38,181.64,186.12,185.8,-0.630009600160025,43468700,185.38,-0.0089456869009585,8.002531412998118e-05,0.0318756421184236,0.0225618827676786,0.3768,0.4588,0.4096
2021-07-21,188.82,195.27,187.42,194.1,193.77,2.796313316522652,37101700,192.26,0.0428755641521598,0.0018383140013659,0.041102821801229,0.0219178331049516,0.0,,0.0
2021-07-22,196.42,198.87,192.76,195.94,195.6,-0.2443722660052159,32382600,195.86,0.009479649665121,8.98637577734296e-05,0.0343720810501925,0.0114683852255987,-0.11315,,-0.11315
2021-07-23,196.56,197.0,192.5,195.58,195.24,-0.4985734686464536,19567200,195.03,-0.0018372971317749,3.3756607504284206e-06,0.0225195790506932,0.011236349029004,-0.2716,,-0.2716
2021-07-26,193.11,194.42,189.14,192.94,192.61,-0.0880322091656032,20394300,192.17,-0.0134983127109111,0.0001822044460415,0.0225618827676785,0.0119545045213857,0.2263,,0.2263
2021-07-27,192.65,196.22,187.41,192.08,191.75,-0.2958692020514597,24886300,191.9,-0.0044573442520989,1.986791778171984e-05,0.0219178331049516,0.010546354050864,-0.1751999999999999,,-0.1751999999999999
2021-07-28,193.19,196.46,189.95,195.03,194.69,0.9524286872775182,20219100,193.81,0.0153581840899623,0.0002358738185411,0.0114683852255987,0.0093621795353334,-0.07655,,-0.07655
2021-07-29,195.19,198.53,193.28,196.62,196.28,0.7326159051937486,19078100,196.14,0.0081525919089371,6.646475483366723e-05,0.011236349029004,0.0116310885386027,-0.2845999999999999,,-0.2845999999999999
2021-07-30,194.18,196.3,192.63,194.99,194.65,0.4171449321249076,18349700,194.64,-0.0082901027362424,6.872580337745408e-05,0.0119545045213857,0.0124834525869176,0.959,,0.959
2021-08-02,197.0,199.61,193.61,197.5,197.16,0.2538071065989847,21744400,196.91,0.0128724549976921,0.0001657000976676,0.0105463540508639,0.0142930063558098,0.6124,0.0,0.36744000000000004
2021-08-03,197.4,202.22,192.2,198.15,197.81,0.3799392212747484,30181100,197.52,0.0032911392405063,1.0831597500400983e-05,0.0093621795353333,0.0149888671441155,0.2395499999999999,,0.2395499999999999
2021-08-04,199.9,203.18,198.28,202.74,202.39,1.420715900571765,23130900,201.4,0.0231642694928084,0.0005365833811354,0.0116310885386027,0.0183406477435438,0.0,0.0,0.0
2021-08-05,205.0,207.33,203.42,206.37,206.01,0.6682902439024335,21143500,205.71,0.0179047055341816,0.0003205784802657,0.0124834525869176,0.0141362586982593,0.6249,,0.6249
2021-08-06,205.24,205.7,202.1,203.66,203.31,-0.769830910888942,17849700,203.82,-0.0131317536463633,0.0001724429538287,0.0142930063558098,0.0110989423984626,0.34,,0.34
2021-08-09,204.46,205.08,201.43,202.95,202.6,-0.7385356296109263,14644300,203.15,-0.0034862024943533,1.2153607831635766e-05,0.0149888671441155,0.0138185105593707,0.886,,0.886
2021-08-10,203.22,204.3,198.35,199.36,199.02,-1.8994193391426983,17923800,200.67,-0.0176890859817687,0.0003129037628704,0.0183406477435438,0.0145687054356318,0.5261499999999999,0.3182,0.4429699999999999
2021-08-11,200.43,200.49,194.3,196.99,196.65,-1.716304006456758,18592500,197.26,-0.0118880417335474,0.0001413255362585,0.0141362586982593,0.0164924683117352,0.0,,0.0
2021-08-12,198.7,200.29,196.2,199.05,198.71,0.176147964410894,15165200,198.51,0.0104573836235342,0.0001093568722497,0.0110989423984626,0.0180204089118147,0.657,0.4939,0.5917600000000001
2021-08-13,199.05,202.14,198.51,201.88,201.53,1.4217543116540456,18306300,200.84,0.0142175332830947,0.0002021382526559,0.0138185105593706,0.0273526248019669,0.62595,,0.62595
2021-08-16,201.35,202.87,194.53,199.5,199.16,-0.9188010652455644,21087600,198.97,-0.0117891816920943,0.0001389848049692,0.0145687054356318,0.0361101846810995,0.5267,,0.5267
2021-08-17,196.85,197.7,192.67,194.58,194.24,-1.1531643031801586,20458500,194.98,-0.0246616541353382,0.000608197184691,0.0164924683117352,0.0397190590435707,0.4116999999999999,,0.4116999999999999
2021-08-18,195.0,196.34,190.0,190.4,190.07,-2.35897743589744,28591300,192.25,-0.0214821667180594,0.0004614834869025,0.0180204089118147,0.0354060041482127,0.0129,0.0,0.0077399999999999995
2021-08-19,194.94,204.95,187.62,197.98,197.64,1.5594510971637352,76655500,196.85,0.0398109243697477,0.0015849096991737,0.0273526248019669,0.0258999544101476,0.3715,0.0,0.2229
2021-08-20,199.91,208.65,199.33,208.16,207.8,4.126857003114261,67574100,205.38,0.0514193352863925,0.0026439480412944,0.0361101846810995,0.030154998335291,0.2732,,0.2732
2021-08-23,209.71,219.97,209.5,219.58,219.2,4.706496910278592,57580700,216.35,0.0548616448885472,0.003009800079877,0.0397190590435707,0.0258331140490537,0.4832499999999999,,0.4832499999999999
2021-08-24,217.53,219.59,215.35,217.93,217.55,0.1838799254534049,29729900,217.62,-0.0075143455688132,5.646538932754336e-05,0.0354060041482127,0.0151403761997821,0.2263,0.0,0.13577999999999998
2021-08-25,217.37,224.7,217.22,222.13,221.75,2.189819252652613,34770100,221.35,0.019272243380902,0.0003714193649327,0.0258999544101476,0.016656177942073,0.296,0.0,0.17759999999999998
2021-08-26,222.0,223.4,217.9,220.68,220.3,-0.5945977477477495,23794000,220.66,-0.0065277089992346,4.2610984778688446e-05,0.0301549983352909,0.0147671669563248,0.0,,0.0
2021-08-27,221.84,227.22,221.67,226.36,225.97,2.0375067983683146,30472200,225.08,0.0257386260648904,0.0006624768717082,0.0258331140490537,0.0142330796716709,0.4588,,0.4588
2021-08-30,228.3,230.43,225.51,226.88,226.49,-0.621987727262532,26258000,227.61,0.0022972256582434,5.277245724891906e-06,0.015140376199782,0.0119855201113012,0.5719,0.5267,0.55382
2021-08-31,226.95,226.95,221.2,223.85,223.5,-1.365935686705468,25985000,224.0,-0.0133550775740479,0.0001783580970088,0.016656177942073,0.0127440648106743,0.4803,,0.4803
2021-09-01,224.85,226.97,223.57,224.41,224.06,-0.1956868971575749,20176700,224.98,0.0025016752289479,6.258378951131791e-06,0.0147671669563248,0.0129805224249907,0.5922499999999999,,0.5922499999999999
2021-09-02,225.18,225.93,222.95,223.96,223.61,-0.5417825907828346,18783400,224.28,-0.002005258232699,4.021060579807263e-06,0.0142330796716709,0.0131773068170403,-0.3412,,-0.3412
2021-09-03,223.25,229.86,222.0,228.43,228.08,2.320265621500558,28053200,226.76,0.019958921235935,0.0003983585369022,0.0119855201113012,0.0149810536466314,0.0,,0.0
2021-09-07,228.33,228.99,225.22,226.62,226.27,-0.7489191017481875,19810700,226.94,-0.0079236527601453,6.278427306335973e-05,0.0127440648106743,0.011497200649656,0.3612,,0.3612
2021-09-08,225.13,226.1,219.77,223.39,223.04,-0.7728894244905393,25443400,223.09,-0.0142529344276763,0.0002031461397996,0.0129805224249907,0.012240184749081,0.3568,,0.3568
2021-09-09,223.12,225.38,221.31,221.77,221.43,-0.6050515553301212,19685600,222.82,-0.0072518913111597,5.258992758887464e-05,0.0131773068170403,0.010993650406913,0.7906,,0.7906
2021-09-10,223.48,226.26,222.7,224.78,224.43,0.5817088881637549,24837600,224.58,0.0135726202822743,0.0001842160213268,0.0149810536466314,0.0105891788942565,0.28595,,0.28595
2021-09-13,226.84,229.64,218.58,221.52,221.18,-2.3452618999340897,29750000,223.25,-0.0145030696681198,0.0002103390297983,0.0114972006496559,0.0096128798855513,0.0,,0.0
2021-09-14,222.75,224.1,220.86,222.42,222.08,-0.148149046015716,19975500,222.46,0.0040628385698806,1.650665724490989e-05,0.0122401847490809,0.0168645788395002,0.4869,,0.4869
2021-09-15,223.09,223.67,219.66,223.41,223.06,0.1434434558867323,16653800,222.25,0.0044510385756677,1.981174440208243e-05,0.010993650406913,0.0173355523032859,0.4477,,0.4477
2021-09-16,221.83,222.77,219.27,222.42,222.08,0.2659676304740713,15603300,221.49,-0.0044313146233383,1.963654929101226e-05,0.0105891788942564,0.0255011565172024,0.872,,0.872
2021-09-17,223.0,223.21,218.3,219.0,218.66,-1.7937219730941705,29450300,220.17,-0.0153763150795791,0.0002364310654264,0.0096128798855512,0.0283506061459866,0.0,,0.0
2021-09-20,211.46,214.33,206.62,211.13,210.8,-0.1560588239269182,34944000,210.69,-0.0359360730593607,0.0012914013469277,0.0168645788395002,0.0287562412309138,0.56465,,0.56465
2021-09-21,214.17,214.25,209.5,212.46,212.13,-0.7984269580093111,20468800,212.07,0.0062994363662198,3.968289853205352e-05,0.0173355523032859,0.0237492458835639,0.3071,,0.3071
2021-09-22,213.66,219.6,211.96,219.41,219.07,2.6911915624601415,26872600,216.99,0.0327120399133953,0.0010700775552955,0.0255011565172024,0.0324573895234726,-0.0211999999999999,,-0.0211999999999999
2021-09-23,221.4,225.35,218.9,224.82,224.47,1.5447213607422283,24855500,223.02,0.0246570347750785,0.0006079693638994,0.0283506061459866,0.0248989491144139,0.1531,,0.1531
2021-09-24,220.7,221.49,218.61,220.81,220.47,0.0498418674650055,21765500,220.3,-0.0178364914153544,0.00031814042601,0.0287562412309138,0.0195567154243168,0.0,,0.0
2021-09-27,217.1,217.99,213.25,216.6,216.27,-0.2303086071770997,24521500,215.95,-0.0190661654816358,0.0003635186661731,0.0237492458835639,0.0209410131338507,0.50935,,0.50935
2021-09-28,212.14,214.19,206.51,206.99,206.67,-2.4276393062488855,34306900,209.23,-0.0443674976915973,0.0019684748514138,0.0324573895234725,0.0267392703009172,0.58865,,0.58865
2021-09-29,209.4,210.17,204.67,205.17,204.85,-2.0200554542518274,21839400,206.67,-0.0087926952992899,7.731149062615546e-05,0.0248989491144139,0.0310297784461372,0.0,0.0,0.0
2021-09-30,207.68,210.66,206.88,207.16,206.84,-0.2503799198413925,22100900,208.23,0.0096992737729688,9.407591172300166e-05,0.0195567154243168,0.0313011308648906,0.0,,0.0
2021-10-01,207.5,208.59,202.03,207.42,207.1,-0.0385551807228951,24097800,206.01,0.0012550685460512,1.575197055287288e-06,0.0209410131338507,0.0320248943833471,0.0,,0.0
2021-10-04,205.04,205.42,195.55,197.32,197.01,-3.7651123017742223,34563500,199.43,-0.0486934721820461,0.0023710542331436,0.0267392703009172,0.032790743518981,0.3818,,0.3818
2021-10-05,199.5,206.48,198.54,204.51,204.19,2.511275689223059,27928200,203.18,0.0364382728562739,0.0013277477287482,0.0310297784461372,0.0194164896347145,0.09555,,0.09555
2021-10-06,201.2,207.2,200.8,207.0,206.68,2.8827053113723475,29720200,205.0,0.0121754437435823,0.0001482414303531,0.0313011308648906,0.0125511939456168,0.3818,,0.3818
2021-10-07,210.92,213.22,209.72,210.75,210.42,-0.0805983318850555,25691900,211.23,0.0181159420289855,0.0003281873555975,0.0320248943833471,0.0127119379562384,0.872,,0.872
2021-10-08,211.01,212.06,207.75,208.31,207.99,-1.279558819002861,15125800,209.37,-0.0115776986951363,0.0001340431070753,0.032790743518981,0.0201469604737597,0.6234999999999999,,0.6234999999999999
2021-10-11,205.75,210.63,205.11,206.95,206.63,0.5832306196840809,16338800,207.56,-0.0065287312178964,4.262433131553544e-05,0.0194164896347145,0.0176260833978161,0.2023,,0.2023
2021-10-12,208.28,210.57,205.28,206.71,206.39,-0.7537891336364052,16213400,207.52,-0.0011597004107271,1.3449050426406154e-06,0.0125511939456168,0.0151111116729711,0.0129,,0.0129
2021-10-13,209.18,209.9,207.13,209.39,209.07,0.1003948785866881,18065200,208.81,0.0129650234628222,0.0001680918333915,0.0127119379562383,0.0141073023383536,0.3818,,0.3818
2021-10-14,212.88,217.55,211.22,217.46,217.12,2.151447713466551,24358900,215.41,0.0385405224700321,0.001485371872263,0.0201469604737597,0.0177444362827285,0.4939,,0.4939
2021-10-15,218.1,219.31,216.62,218.62,218.28,0.2384176917445757,22699400,218.18,0.0053343143566633,2.8454909655704375e-05,0.0176260833978161,0.0133941300721141,0.23835,,0.23835
2021-10-18,217.49,222.91,216.44,222.22,221.88,2.174810745900714,18949400,220.52,0.0164669289177568,0.0002711597479824,0.015111111672971,0.0137351816708365,0.0,,0.0
2021-10-19,222.76,223.79,220.37,222.9,222.56,0.0628474605595088,16147300,222.35,0.0030600306003061,9.363787274809892e-06,0.0141073023383535,0.0142404358870578,0.4939,,0.4939
2021-10-20,223.05,224.33,219.82,221.03,220.69,-0.9056283222735488,14627600,221.73,-0.0083894122925078,7.038223861368251e-05,0.0177444362827285,0.029111665024183,0.8442,,0.8442
2021-10-21,220.97,227.11,220.83,226.92,226.57,2.6926718437223505,18759000,224.95,0.0266479663394108,0.0007101141100263,0.0133941300721141,0.0297276022428924,0.0,0.0,0.0
2021-10-22,228.23,231.3,225.61,227.26,226.91,-0.4250103040793973,24938400,228.06,0.0014983254010223,2.244979007348783e-06,0.0137351816708365,0.0295455864523713,0.4819,,0.4819
2021-10-25,229.73,233.55,227.7,231.66,231.3,0.8401201556630796,23023500,230.97,0.0193610842207163,0.0003748515822016,0.0142404358870577,0.0278007871387559,0.0,,0.0
2021-10-26,239.89,252.59,239.24,247.17,246.79,3.034723844406704,48589800,246.33,0.066951566951567,0.0044825123172701,0.029111665024183,0.0284909723817928,0.23075,,0.23075
2021-10-27,244.74,250.9,242.82,244.51,244.13,-0.093981366062321,24599000,246.08,-0.0107618238459359,0.0001158168524909,0.0297276022428924,0.0146035975601768,0.0,,0.0
2021-10-28,248.78,249.5,245.23,249.41,249.02,0.2532378014841872,23420400,248.05,0.0200400801603206,0.000401604812832,0.0295455864523712,0.0077422934254644,0.46295,,0.46295
2021-10-29,250.01,257.09,250.0,255.67,255.27,2.2639106888506553,29250300,254.25,0.0250992341926947,0.0006299715570597,0.0278007871387559,0.0472006901564093,-0.2732,,-0.2732
2021-11-01,256.49,258.94,252.27,258.27,257.87,0.6939838081010616,26574000,256.49,0.0101693589392575,0.0001034158612354,0.0284909723817927,0.0503099610244631,0.5106,,0.5106
2021-11-02,258.22,266.78,258.0,264.01,263.6,2.242277506613439,29411200,262.93,0.022224803500213,0.000493941890623,0.0146035975601768,0.0488516409552585,0.148,,0.148
2021-11-03,266.7,267.84,262.35,265.98,265.57,-0.2699666170243834,23991000,265.39,0.0074618385667211,5.567903479580659e-05,0.0077422934254643,0.05223520696084,0.0,0.0,0.0
2021-11-04,272.29,313.65,271.18,298.01,297.55,9.445811506069628,115363100,294.28,0.1204225881645235,0.0145015997402424,0.0472006901564092,0.0609748154430992,0.3265,,0.3265
2021-11-05,301.87,314.0,294.1,297.52,297.06,-1.441019668085928,85126000,301.87,-0.0016442401261702,2.7035255925083923e-06,0.0503099610244631,0.0304523158078279,0.2023,,0.2023
2021-11-08,301.49,311.0,299.07,308.04,307.56,2.1725494103469307,50310100,306.04,0.0353589674643721,0.0012502565801465,0.0488516409552585,0.0303809573823608,0.25,,0.25
2021-11-09,322.82,323.1,299.64,306.57,306.1,-5.033764837258057,64674600,309.77,-0.0047721075185042,2.2773010168164403e-05,0.05223520696084,0.0253730418087669,0.296,0.0,0.17759999999999998
2021-11-10,293.56,308.5,287.78,294.59,294.13,0.3508645615946549,63620600,296.96,-0.0390775353100434,0.0015270537659076,0.0609748154430991,0.0258285800980078,0.296,,0.296
2021-11-11,304.68,305.9,297.77,303.9,303.43,-0.2560059793621014,33217200,302.52,0.0316032451882277,0.0009987651064272,0.0304523158078279,0.0231543180476096,0.5574,,0.5574
2021-11-12,300.1,306.8,296.3,303.9,303.43,1.2662405611547989,41305400,302.33,0.0,0.0,0.0303809573823607,0.0434427944691041,0.4767,,0.4767
2021-11-15,305.52,306.44,292.47,300.25,299.79,-1.7249244533063954,38490900,299.72,-0.0120105297795326,0.000144252825585,0.0253730418087669,0.0451919742703413,0.5264,0.0,0.31583999999999995
2021-11-16,297.59,303.9,297.06,302.03,301.56,1.491986645948942,26448400,301.0,0.0059283930058284,3.514584363155605e-05,0.0258285800980077,0.0489618506513371,0.2086,,0.2086
2021-11-17,304.18,305.09,288.0,292.61,292.16,-3.803671597822684,42850800,295.23,-0.0311889547395952,0.0009727508977485,0.0231543180476095,0.049756502813986,0.2263,0.0,0.13577999999999998
2021-11-18,323.67,327.6,313.21,316.75,316.26,-2.137983971965912,78171100,319.19,0.0824988893065854,0.0068060667368202,0.043442794469104,0.043953431474812,0.296,,0.296
2021-11-19,322.43,330.88,319.05,329.85,329.34,2.3012787771266625,53386700,326.59,0.0413575374901342,0.0017104459072478,0.0451919742703412,0.034870972206158,0.0,,0.0
2021-11-22,335.17,346.47,319.0,319.56,319.07,-4.6573423619493,75433500,328.34,-0.0311959981809913,0.0009731903025084,0.0489618506513371,0.0407574728641868,0.0,,0.0
2021-11-23,315.35,323.6,308.8,317.46,316.97,0.669093058460254,53216300,316.62,-0.00657153586181,4.3185083583055286e-05,0.049756502813986,0.0388226825662681,0.0,,0.0
2021-11-24,314.61,328.55,309.28,326.74,326.23,3.8555689832921174,43516200,321.52,0.0292320292320293,0.0008545115330222,0.043953431474812,0.0434413822208799,0.128,,0.128
2021-11-26,326.0,327.1,313.5,315.03,314.54,-3.3650309815951,28306900,318.54,-0.0358388933096652,0.0012844262736615,0.034870972206158,0.0422761453354679,0.4019,,0.4019
2021-11-29,323.66,334.12,320.36,333.76,333.24,3.120560426119258,45496400,329.41,0.0594546551122117,0.003534856014512,0.0407574728641868,0.0441365026205019,0.33335,,0.33335
2021-11-30,331.69,333.53,318.64,326.76,326.25,-1.4863251741908006,62206600,326.31,-0.020973154362416,0.0004398732039097,0.0388226825662681,0.0259434427782896,0.3818,,0.3818
2021-12-01,332.19,332.89,313.8,314.35,313.9,-5.37041930599705,48436800,320.35,-0.037978944791284,0.0014424002474594,0.0434413822208799,0.0517253786566268,0.1366,,0.1366
2021-12-02,312.14,324.78,310.25,321.26,320.8,2.921764132035432,47289000,318.76,0.0219818673453155,0.000483202491987,0.0422761453354679,0.0488524990560202,0.0,,0.0
2021-12-03,320.0,321.29,301.3,306.93,306.49,-4.084377187499992,54432500,309.84,-0.0446056153894042,0.0019896609242674,0.0441365026205019,0.0510953937694178,0.21395,,0.21395
2021-12-06,298.8,302.41,280.38,300.37,299.94,0.5254374374339106,65893800,294.39,-0.0213729514873097,0.0004568030552788,0.0259434427782896,0.0473208761627706,0.2467,,0.2467
2021-12-07,309.57,324.49,306.51,324.27,323.81,4.748516221728171,59305300,318.42,0.0795685321436894,0.0063311513075013,0.0517253786566267,0.0556921684288294,0.0,,0.0
2021-12-08,319.99,322.9,314.21,318.26,317.81,-0.5406356617592804,47555100,318.46,-0.0185339377679094,0.0003435068491847,0.0488524990560202,0.0288919460331039,0.08895,,0.08895
2021-12-09,317.34,322.05,304.28,304.9,304.47,-3.9200863921357056,48850700,310.41,-0.0419782567711933,0.0017621740415482,0.0510953937694178,0.0542306728560233,0.0,,0.0
2021-12-10,311.5,313.05,298.61,301.98,301.55,-3.0561762439807416,48882500,304.55,-0.0095769104624465,9.171721400571868e-05,0.0473208761627706,0.0593693600615479,0.4496,,0.4496
2021-12-13,302.49,302.94,281.16,281.61,281.21,-6.9027094086650544,59834400,288.57,-0.0674547983310153,0.0045501498178779,0.0556921684288293,0.0594261271568122,0.4215,,0.4215
2021-12-14,276.99,286.78,272.5,283.37,282.97,2.3033341385369344,66703500,280.88,0.0062497780618586,3.905972582248989e-05,0.0288919460331039,0.0516892519280911,0.6249,,0.6249
2021-12-15,284.0,305.0,278.38,304.59,304.16,7.249998591549291,69829700,295.99,0.0748844267212478,0.0056076773653699,0.0542306728560233,0.0566921079413083,0.0,,0.0
2021-12-16,311.52,311.6,280.93,283.87,283.47,-8.875833004732158,70736600,292.13,-0.0680258708427721,0.0046275191039175,0.0593693600615479,0.0429584459154337,0.20155,0.4019,0.28169
2021-12-17,279.85,289.22,277.6,278.01,277.61,-0.6574936432197129,71375800,281.61,-0.0206432521929053,0.0004261438610998,0.0594261271568122,0.0255954246417774,0.3111,,0.3111
2021-12-20,273.05,281.44,271.45,277.19,276.8,1.5162110170098262,46184700,276.69,-0.0029495341894175,8.699751934543154e-06,0.0516892519280911,0.0231347745779059,0.48355,,0.48355
2021-12-21,283.74,291.2,274.01,290.75,290.34,2.470575261527296,52438500,285.32,0.0489195136909701,0.002393118819761,0.0566921079413083,0.0284163194650825,0.39435,,0.39435
2021-12-22,288.91,295.55,284.49,294.0,293.58,1.7617929215078283,39518400,291.35,0.0111779879621667,0.0001249474148823,0.0429584459154337,0.0246690880391972,0.0,,0.0
2021-12-23,297.55,300.59,294.31,296.4,295.98,-0.3864876647213955,34302200,297.1,0.0081632653061223,6.663890045814042e-05,0.0255954246417773,0.0259913304913441,0.4767,,0.4767
2021-12-27,296.6,310.87,296.4,309.45,309.01,4.332436190173242,40368600,305.57,0.0440283400809717,0.0019384947302857,0.0231347745779058,0.0258550184424449,0.296,,0.296
2021-12-28,313.12,313.3,300.12,303.22,302.79,-3.1617252676565712,42059100,305.55,-0.0201324931329777,0.0004053172797493,0.0284163194650824,0.0172328261027542,0.4939,,0.4939
2021-12-29,302.73,305.48,293.66,300.01,299.58,-0.8984907016701321,34313900,299.72,-0.0105863729305456,0.0001120712918245,0.0246690880391972,0.0190661039298363,0.0772,,0.0772
2021-12-30,298.27,304.57,295.4,295.86,295.44,-0.807994129104291,30886400,298.61,-0.0138328722375919,0.0001913483543415,0.025991330491344,0.0299135566399148,0.3404,,0.3404
2021-12-31,296.74,300.3,293.31,294.11,293.69,-0.8862994839354086,26653000,295.91,-0.0059149597782734,3.4986749178593274e-05,0.0258550184424449,0.0342749502335358,0.4404,,0.4404
2022-01-03,298.15,307.11,297.85,301.21,300.78,1.0263280434612418,39154700,302.06,0.0241406276563189,0.000582769903641,0.0172328261027541,0.0357353591559286,0.296,,0.296
2022-01-04,302.77,304.68,283.49,292.9,292.48,-3.259898721335957,52715400,293.69,-0.0275887254739218,0.0007611377732754,0.0190661039298363,0.0314060063985438,0.5106,,0.5106
2022-01-05,289.49,294.16,275.33,276.04,275.65,-4.646095362399225,49806400,281.84,-0.0575623079549333,0.0033134192970985,0.0299135566399148,0.0339886471359785,0.0,,0.0
2022-01-06,276.4,284.38,270.65,281.78,281.38,1.9464562651184367,45418600,278.94,0.0207940878133601,0.0004323940879897,0.0342749502335357,0.0211198912164141,0.1779,0.6124,0.3517
2022-01-07,281.41,284.22,270.57,272.47,272.08,-3.176860407563901,40993900,275.75,-0.0330399602526791,0.0010916389734986,0.0357353591559286,0.0289192178773768,0.5267,,0.5267
2022-01-10,265.81,274.69,256.44,274.0,273.61,3.0811489641559655,59468100,268.38,0.005615297096928,3.15315614867691e-05,0.0314060063985438,0.0276793980970551,0.0,,0.0
2022-01-11,273.23,280.65,268.39,278.17,277.77,1.808001244782731,40408900,275.74,0.0152189781021898,0.0002316172944749,0.0339886471359784,0.0314602239923057,0.4404,,0.4404
2022-01-12,280.67,285.95,276.08,279.99,279.59,-0.2422855910866422,38341300,280.67,0.0065427616205917,4.280772962388842e-05,0.0211198912164141,0.0287003373878274,0.2263,,0.2263
2022-01-13,283.79,284.8,264.98,265.75,265.37,-6.356816106235789,54017100,271.84,-0.0508589592485446,0.0025866337358451,0.0289192178773768,0.0248502245729647,0.6854,,0.6854
2022-01-14,263.0,271.97,262.1,269.42,269.04,2.441069581749043,39583200,267.83,0.0138099717779869,0.0001907153205087,0.027679398097055,0.0219546324996545,0.57675,,0.57675
2022-01-18,262.6,266.38,257.7,259.03,258.66,-1.3594847366454488,42427000,261.04,-0.0385643233612947,0.0014872070363145,0.0314602239923056,0.0158097388421033,0.0,,0.0
2022-01-19,260.79,265.43,250.52,250.67,250.31,-3.8805209750194094,48831500,255.54,-0.0322742539474191,0.0010416274678624,0.0287003373878274,0.0170645961432767,0.51735,,0.51735
2022-01-20,253.04,255.79,240.78,241.5,241.16,-4.56054114734346,43518100,246.02,-0.0365819603462719,0.0013382398227762,0.0248502245729647,0.0275361400556693,0.0,,0.0
2022-01-21,235.07,248.23,232.63,233.74,233.41,-0.5657897479026355,71895800,238.2,-0.0321325051759834,0.0010324978888846,0.0219546324996544,0.0275003605620413,0.0,,0.0
2022-01-24,223.3,233.8,208.88,233.72,233.39,4.666367156296005,91398200,225.47,-8.556515786772856e-05,7.321396240929311e-09,0.0158097388421032,0.0364674684727957,0.0,,0.0
2022-01-25,225.46,229.43,220.0,223.24,222.92,-0.98465445359451,66461600,224.22,-0.0448399794626047,0.0020106237582068,0.0170645961432766,0.0501504660268614,-0.1366,,-0.1366
2022-01-26,232.4,240.57,223.0,227.72,227.4,-2.013766403109286,75595900,230.43,0.0200680881562442,0.0004027281622467,0.0275361400556693,0.0403423344564235,0.2732,,0.2732
2022-01-27,235.68,239.95,216.75,219.44,219.13,-6.890695639149991,57335300,225.38,-0.036360442648867,0.0013220817896215,0.0275003605620413,0.0403777089479985,0.5423,,0.5423
2022-01-28,220.12,228.58,212.96,228.4,228.07,3.7615842213698047,54377400,223.31,0.0408312067079839,0.0016671874412301,0.0364674684727956,0.0458865978098707,0.3681999999999999,,0.3681999999999999
2022-01-31,231.82,245.09,230.52,244.86,244.51,5.625051163077571,56468000,240.16,0.0720665499124344,0.0051935876162814,0.0501504660268613,0.0441667740020261,0.5022500000000001,,0.5022500000000001
2022-02-01,251.04,251.45,238.9,246.38,246.03,-1.856273155648151,51892500,245.58,0.0062076288491381,3.853465592865247e-05,0.0403423344564234,0.0306701792762665,0.1591,,0.1591
2022-02-02,257.94,258.17,245.53,252.42,252.06,-2.140034099867922,54341900,252.04,0.0245149768650052,0.0006009840906917,0.0403777089479985,0.0312264191442592,0.34,0.0,0.20400000000000001
2022-02-03,244.58,250.77,237.8,239.48,239.14,-2.0852097302705914,41017800,242.68,-0.0512637667379763,0.0026279737801656,0.0458865978098707,0.0409638532771035,-0.064,,-0.064
2022-02-04,239.72,246.35,236.32,243.19,242.84,1.4475225202422706,35482900,241.95,0.0154918991147485,0.0002399989381815,0.0441667740020261,0.0341578316297787,0.0,,0.0
2022-02-07,243.72,251.82,242.02,247.28,246.93,1.460691771456216,37686800,247.04,0.0168181257453019,0.0002828493535847,0.0306701792762664,0.0522146900126649,0.128,,0.128
2022-02-08,243.59,252.3,239.8,251.08,250.72,3.074841382238043,41035900,247.73,0.0153671950824976,0.0002361506847035,0.0312264191442592,0.0519195660951836,0.0,0.0,0.0
2022-02-09,256.22,267.25,253.53,267.05,266.67,4.226831222282276,52428200,262.61,0.0636052254261589,0.0040456247015125,0.0409638532771034,0.06748182583186,0.3609,,0.3609
2022-02-10,259.95,269.25,256.0,258.24,257.87,-0.6578272441087779,51320000,261.16,-0.0329900767646508,0.0010883451649375,0.0341578316297787,0.0611682256449073,0.0,,0.0
2022-02-11,259.16,261.52,237.73,239.49,239.15,-7.589905346659903,60547200,246.25,-0.07260687732342,0.0052717586346581,0.0522146900126649,0.0693371893745024,0.0,,0.0
2022-02-14,239.34,248.75,237.55,242.67,242.32,1.391327005788025,44042400,242.99,0.0132782162094449,0.0001763110257047,0.0519195660951835,0.0623709885809669,0.128,0.0,0.0768
2022-02-15,249.49,265.45,247.84,264.95,264.57,6.196643829479269,69986900,259.41,0.0918119256603617,0.0084294296934637,0.06748182583186,0.0619143380633253,0.4019,,0.4019
2022-02-16,262.59,265.82,255.52,265.11,264.73,0.9596667955316964,73267600,262.15,0.0006038875259484,3.6468014399610497e-07,0.0611682256449073,0.0297699434553823,0.25,0.0,0.15
