date,open,high,low,close,adjClose,changePercent,volume,vwap,return,return_squared,realized_vol,implied_vol,news_sentiment,press_sentiment,weighted_average_sentiment,h.1,h.2,h.3,h.4,h.5,predicted_vol
2020-04-16,71.77,74.75,71.64,73.68,73.43,2.654320857781282,74562000,73.35,0.0494231590941462,0.0024426486548452,0.032140636534469,0.0506409435430895,0.3389,0.5267,0.4140199999999999,0.0462073170826468,0.0457240529115581,0.04525952270892,0.044813134610138,0.044384307921374,
2020-04-17,74.5,74.71,71.74,73.08,72.84,-1.906037583892627,53912000,73.18,-0.0081433224755701,6.631370094112592e-05,0.0303546035990896,0.0440689886886215,0.6705,,0.6705,0.0434274175335909,0.0430539455956874,0.0426956205238528,0.0423519233363618,0.0420223467496443,
2020-04-20,71.81,73.38,71.32,71.76,71.52,-0.0661481706210281,44938800,72.15,-0.018062397372742,0.0003262501988508,0.0348588412049069,0.0455628487937764,-0.2732,,-0.2732,0.041222328838821,0.0409398074458428,0.0406692163477518,0.0404101147104796,0.0401620735344494,
2020-04-21,70.58,71.19,66.78,67.38,67.15,-4.534018696241979,73516000,68.45,-0.0610367892976589,0.0037254896477668,0.0393859287867558,0.0456907883478127,0.0,,0.0,0.0433197509874768,0.0429506354125852,0.0425965180860002,0.0422568833427462,0.0419312272334052,
2020-04-22,69.31,71.97,68.85,71.54,71.3,3.2175376452387883,48335600,70.78,0.0617393885425943,0.0038117520976134,0.0506409435430895,0.0316221563411178,0.2553,,0.2553,0.0451251383160061,0.0446840236984893,0.0442603002663397,0.0438534019459522,0.0434627740404411,
2020-04-23,71.96,73.29,70.75,71.0,70.77,-1.3305961830266138,42416000,71.68,-0.0075482247693599,5.697569716877834e-05,0.0440689886886215,0.020637011054334,0.7783,,0.7783,0.0424354961136851,0.0421024777763789,0.0417832058289272,0.0414771936258531,0.0411839663494248,
2020-04-24,70.9,72.42,70.15,72.4,72.16,2.1121254693335487,35232800,71.66,0.0197183098591549,0.0003888117437016,0.0455628487937764,0.0237894265636363,0.3182,,0.3182,0.0404088808078981,0.0401608924438556,0.0399235453380859,0.0396964340938791,0.039479164993711,
2020-04-27,73.75,75.88,73.5,74.27,74.02,0.7084972564086317,47938800,74.55,0.0258287292817678,0.0006671232563108,0.0456907883478127,0.0274566489346754,0.25,0.2732,0.25928,0.0389527536476147,0.0387680491638092,0.0385915147704323,0.0384228204746112,0.0382616471411329,
2020-04-28,75.75,76.05,72.79,72.84,72.6,-3.8415894389438954,44290400,73.89,-0.0192540729769757,0.0003707193262027,0.0316221563411178,0.0286836241999639,0.0,,0.0,0.0372757748845686,0.037166522483103,0.0370622890893515,0.0369628565016957,0.0368680149515646,
2020-04-29,74.19,75.14,73.44,74.61,74.37,0.5694659393927621,37916000,74.4,0.024299835255354,0.0005904819934373,0.0206370110543339,0.0275548875587639,0.6908,,0.6908,0.0360870280678571,0.0360331179071303,0.0359817568871224,0.0359328277564312,0.0358862183609787,
2020-04-30,74.07,74.61,72.93,73.07,72.83,-1.353406423344532,37591600,73.54,-0.0206406647902426,0.0004260370429831,0.0237894265636362,0.0257771396365628,0.3818,,0.3818,0.0348089767179356,0.0348164801195224,0.0348236167877579,0.0348304047169829,0.0348368610119185,
2020-05-01,71.09,72.22,70.21,70.69,70.46,-0.5521392494562651,34209600,71.04,-0.0325715067743259,0.0010609030535499,0.0274566489346754,0.0245811487641463,-0.125,,-0.125,0.0346015384295967,0.0346192105693382,0.0346360141376103,0.0346519922186091,0.0346671857212754,
2020-05-04,70.22,72.96,70.22,72.82,72.58,3.706210428564369,31755600,72.0,0.0301315603338518,0.0009079109281525,0.0286836241999639,0.0088685558785639,0.0,,0.0,0.0342031044968045,0.0342404736317679,0.0342759859858908,0.0343097356372338,0.034341811718047,
2020-05-05,73.87,75.07,72.82,73.43,73.19,-0.5855105425254864,36889600,73.77,0.0083768195550675,7.017110585816173e-05,0.0275548875587638,0.009489050205446,0.0,,0.0,0.0326124989854229,0.032730809329403,0.0328429652691738,0.032949307605788,0.0330501560745361,
2020-05-06,74.23,75.5,73.85,74.45,74.2,0.2896359489343781,32346400,74.6,0.0138907803350127,0.0001929537783155,0.0257771396365628,0.0259843094030906,0.4144,,0.4144,0.0313869541546315,0.0315703898254342,0.0317439128019375,0.0319081135792074,0.0320635413017365,
2020-05-07,75.85,76.85,75.33,76.22,75.96,0.4911305888175903,37373200,76.13,0.0237743451981193,0.0005652194895993,0.0245811487641462,0.0268359426898534,,,0.0,0.0309051789670574,0.0311149402078422,0.03131318699575,0.0315006259856326,0.0316779118657997,
2020-05-08,76.94,78.19,76.6,78.13,77.86,1.543460601137287,33921600,77.64,0.0250590396221463,0.0006279554667843,0.0088685558785638,0.0282262835186147,0.148,,0.148,0.030590181160151,0.0308173894306963,0.0310319941670479,0.0312347843408569,0.0314264890207015,
2020-05-11,78.07,81.13,77.79,80.65,80.39,3.304517578143497,46906000,79.86,0.0322539357481121,0.0010403163712433,0.0094890502054459,0.0351224425086761,0.0,,0.0,0.0309848264124247,0.0311902059032517,0.0313843409771352,0.0315679182965804,0.0317415744342861,
2020-05-12,81.24,81.72,77.93,78.03,77.76,-3.951497458589305,49306000,79.23,-0.0324860508369498,0.0010553434989808,0.0259843094030905,0.0349439871691336,0.148,,0.148,0.0313410140351211,0.0315269417068824,0.0317028071615242,0.0318692114904936,0.0320267134956069,
2020-05-13,79.18,80.79,75.95,77.8,77.54,-1.7366592332178374,62585200,78.18,-0.0029475842624632,8.68825298432085e-06,0.0268359426898534,0.0237248214218495,0.0,,0.0,0.0299598763560596,0.0302225777172482,0.030470389795644,0.0307042831125821,0.0309251496509465,
2020-05-14,78.42,80.36,76.88,80.31,80.04,2.4069843182841595,60231200,79.18,0.0322622107969152,0.0010408502455045,0.0282262835186147,0.0189141222313415,0.0,0.0,0.0,0.0304562339966024,0.0306909191363901,0.0309125271448569,0.0311218836328126,0.0313197506698969,
2020-05-15,78.9,85.0,78.74,84.91,84.62,7.617481005323122,98766000,82.88,0.0572780475656828,0.0032807747329366,0.0351224425086761,0.0292104757158695,0.3645,,0.3645,0.034275747902798,0.0343095093658199,0.0343415966616262,0.034372094285607,0.0344010823237645,
2020-05-18,87.61,89.17,86.81,87.5,87.21,-0.1170035916784222,77446000,87.82,0.0305028854080791,0.0009304260182184,0.0349439871691336,0.0213919804360478,0.296,,0.296,0.0339551791534103,0.0340049172527497,0.0340521668879549,0.0340970558452341,0.0341397050214894,
2020-05-19,87.9,90.88,87.63,88.06,87.76,0.1734922293901728,71732000,88.85,0.0063999999999999,4.0959999999999506e-05,0.0237248214218495,0.0266552186579889,0.0,,0.0,0.0323462648066537,0.0324785074202869,0.0326038151917791,0.0327225781466706,0.0328351615390909,
2020-05-20,89.91,90.43,88.89,89.7,89.4,-0.2335746754054248,58753600,89.67,0.0186236656824891,0.0003468409234531,0.0189141222313415,0.0278511189669571,0.20095,,0.20095,0.0313947479486874,0.0315777612257821,0.0317508871096557,0.0319147143073662,0.0320697903332576,
2020-05-21,90.51,90.53,87.38,87.75,87.46,-3.0519770541012723,76106800,88.55,-0.0217391304347825,0.0004725897920604,0.0292104757158694,0.0244187795382799,0.0,,0.0,0.030763283837148,0.0309808809333333,0.0311864772027019,0.0313808157281768,0.0315645841550404,
2020-05-22,88.25,90.93,87.13,90.26,89.96,2.2775501594277623,103876400,89.44,0.0286039886039886,0.0008181881640571,0.0213919804360478,0.0337105942339314,0.0,0.0,0.0,0.0307754436704521,0.0309923677713385,0.0311973329940921,0.0313910792585623,0.031574291350966,
2020-05-26,91.57,91.82,86.72,87.18,86.89,-4.794276510583229,77078000,88.57,-0.0341236428096609,0.0011644229986013,0.0266552186579889,0.0305004824849763,0.14925,0.0,0.0895499999999999,0.0313373970222325,0.0315235210589081,0.0316995710778799,0.0318661490090433,0.0320238144181018,
2020-05-27,86.25,86.33,79.97,85.25,84.97,-1.1565194202898472,117589200,83.85,-0.0221381050699702,0.000490095696089,0.0278511189669571,0.0256351021557649,0.10115,,0.10115,0.0307415944105349,0.0309603926236487,0.0311671150603835,0.0313625104650931,0.0315472715991324,
2020-05-28,84.12,87.61,83.79,84.87,84.59,0.8885910639505782,73489600,85.42,-0.004457478005865,1.986911017277062e-05,0.0244187795382799,0.0225879476908609,0.0,,0.0,0.029444551614398,0.0297368747232339,0.0300123261977221,0.0302720436319397,0.0305170676522024,
2020-05-29,85.54,88.75,84.85,88.75,88.46,3.7524099305023024,74525600,87.45,0.0457169789089195,0.0020900421605585,0.0337105942339314,0.0221884442311611,0.4559,,0.4559,0.0317068991534403,0.0318730839905782,0.0320303793949513,0.0321793047086382,0.0323203440701902,
2020-06-01,88.33,88.41,86.89,88.06,87.77,-0.3056598750967083,38987600,87.79,-0.0077746478873239,6.044514977187091e-05,0.0305004824849762,0.0100385532028451,0.29295,,0.29295,0.0303706917730293,0.0306101701951317,0.0308362656728978,0.0310498277473786,0.0312516400080801,
2020-06-02,87.96,88.37,86.58,88.25,87.96,0.3296859382194543,39132000,87.74,0.0021576198046786,4.655323221541564e-06,0.0256351021557649,0.0113400698780822,0.0,,0.0,0.0290887579641479,0.0294018646721113,0.0296966667591366,0.0299744281398445,0.0302363010704343,
2020-06-03,88.22,88.66,87.0,87.7,87.4,-0.5979245386188625,36544000,87.79,-0.0062322946175636,3.884149620011339e-05,0.0225879476908609,0.0168100771578333,0.5574,0.3182,0.46172,0.0280101788511151,0.0283880546844474,0.028742926544291,0.0290765050463593,0.0293903324724882,
2020-06-04,87.28,89.43,86.78,87.67,87.41,0.4411113707735034,42428000,87.96,-0.0003420752565564,1.170154811481923e-07,0.0221884442311611,0.0198714224501943,0.4667,,0.4667,0.0269860091190521,0.0274280493838938,0.0278420597865021,0.0282302830001409,0.0285947174139308,
2020-06-05,87.95,89.97,87.08,89.2,88.94,1.4270248450736291,48174800,88.75,0.0174518079160488,0.0003045655995386,0.010038553202845,0.0393280107086508,0.0,,0.0,0.0266527028592854,0.0271162313579086,0.0275499595791072,0.0279563307760726,0.0283375131783154,
2020-06-08,88.77,88.9,86.86,88.05,87.8,-0.8138736749992727,38773600,87.94,-0.0128923766816143,0.0001662133765006,0.0113400698780821,0.0391331458459604,0.6486,,0.6486,0.0261043179069768,0.0266038923606745,0.0270705938878136,0.0275072298778341,0.0279162742206356,
2020-06-09,88.0,91.1,87.51,90.46,90.2,2.795453409090905,46848800,89.69,0.0273708120386144,0.0007491613516531,0.0168100771578332,0.0396933417020735,0.6597,,0.6597,0.0267295696467616,0.0271881149588837,0.0276172745760597,0.0280194441725847,0.0283967517885584,
2020-06-10,91.68,95.0,91.54,93.67,93.4,2.170658060498113,63218000,93.4,0.0354852973690029,0.0012592063293665,0.0198714224501942,0.0389733382055231,0.48845,,0.48845,0.028162136068501,0.0285307194550434,0.0288769955042587,0.0292026054910715,0.0295090316073226,
2020-06-11,91.5,92.61,87.86,87.96,87.71,-3.866118032786885,58365200,89.48,-0.0609586847443152,0.0037159612457568,0.0393280107086508,0.0358458226964968,0.4404,,0.4404,0.0332155926116946,0.033302761675547,0.0333854764824502,0.0334639753298745,0.0335384826634804,
2020-06-12,91.63,91.87,87.03,89.32,89.07,-2.510235197817194,57090800,89.41,0.0154615734424738,0.000239060253317,0.0391331458459604,0.0158186558978262,0.5106,,0.5106,0.031992857688892,0.0321437757893894,0.0322866930966428,0.03242206908827,0.0325503329898034,
2020-06-15,88.15,91.82,87.44,91.74,91.47,4.066824154360876,40000400,90.33,0.0270935960591132,0.0007340629474143,0.0396933417020735,0.0155385297149295,0.125,,0.125,0.0316949936238012,0.0318618171472904,0.0320197137178607,0.0321692052445819,0.0323107782161097,
2020-06-16,92.25,92.67,88.39,90.68,90.42,-1.696479132791335,53571600,90.58,-0.0115543928493567,0.0001335039941172,0.0389733382055231,0.0160640175173034,0.4404,,0.4404,0.0304789457350859,0.0307123606545611,0.0309327791944768,0.0311410206822687,0.0313378415326383,
2020-06-17,91.14,92.99,90.7,92.36,92.09,1.34138421642192,40830400,92.02,0.0185266872518745,0.0003432381405287,0.0358458226964967,0.0150687802626186,0.5994,,0.5994,0.0297536530304488,0.0300281416101851,0.0302869603916012,0.0305311446127068,0.0307616439742432,
2020-06-18,92.27,92.82,91.14,92.18,91.91,-0.0975365806070165,25440800,92.05,-0.0019488956258119,3.79819416030879e-06,0.0158186558978262,0.0188983293445016,0.101,,0.101,0.0285385608473026,0.028884365831678,0.0292095389456929,0.0295155591312092,0.0298037672697151,
2020-06-19,92.43,94.45,92.27,92.61,92.34,0.2028671830283846,52416000,93.11,0.0046647862876978,2.1760231109893818e-05,0.0155385297149294,0.022356579177804,0.34,,0.34,0.0274928082211908,0.0279027558458612,0.0282872352024493,0.0286482108370495,0.0289874437737708,
2020-06-22,93.0,95.31,92.73,95.27,94.99,2.43817419354838,39846800,94.44,0.0287226001511715,0.000824987759444,0.0160640175173033,0.0290960757946327,0.733,0.0,0.4397999999999999,0.0280250935787464,0.0284020548359227,0.0287560810252983,0.0290888758557948,0.0294019756309813,
2020-06-23,95.51,96.43,94.07,94.5,94.23,-1.0574829639308354,37510800,95.0,-0.0080822924320351,6.532345095693309e-05,0.0150687802626185,0.0243863471809786,0.4439499999999999,0.0,0.2663699999999999,0.0271184530380073,0.0275520398500856,0.0279582810273924,0.0283393435477901,0.0286971614186328,
2020-06-24,94.76,95.57,91.45,92.36,92.09,-2.540555679954275,44937200,93.12,-0.0226455026455026,0.0005128187900674,0.0188983293445015,0.0299131271975355,0.4588,,0.4588,0.0271493112596632,0.0275809353372791,0.0279853716669385,0.0283647699046711,0.0287210493022617,
2020-06-25,93.56,95.05,91.82,94.9,94.63,1.4349453084484347,37607200,93.92,0.0275010827197921,0.0007563095507608,0.022356579177804,0.026790654420043,0.148,0.0,0.0887999999999999,0.0276154056440848,0.0280176917360097,0.0283951068079477,0.0287495526302849,0.0290827363368502,
2020-06-26,95.0,95.0,91.25,91.55,91.29,-3.63157578947368,59208400,92.6,-0.035300316122234,0.0012461123183296,0.0290960757946327,0.0243195859557828,0.4215,,0.4215,0.0288590191903103,0.0291856952329346,0.0294931118328656,0.029782619650302,0.0300554472415196,
2020-06-29,91.7,92.04,89.0,92.0,91.73,0.3298868490441538,34224800,91.01,0.0049153468050247,2.4160634213666534e-05,0.0243863471809785,0.0127837234563703,0.1026,,0.1026,0.0277807467127262,0.0281727612530673,0.0285406970062344,0.0288863736877509,0.0292114278084006,
2020-06-30,93.14,95.26,92.67,94.98,94.7,1.972838758566017,36789200,94.3,0.0323913043478261,0.0010491965973534,0.0299131271975355,0.0130941032901716,0.5420499999999999,,0.5420499999999999,0.028655911600345,0.0289946840330321,0.0293133327817306,0.0296132887941535,0.0298958509970724,
2020-07-01,95.21,95.76,94.13,95.3,95.02,0.0971625165190512,32664800,95.06,0.0033691303432301,1.1351039269674206e-05,0.026790654420043,0.0139608641509199,0.0,,0.0,0.0275779832203182,0.0279826038438275,0.0283621720360556,0.0287186085520405,0.0290536368357583,
2020-07-02,96.39,97.38,95.78,96.12,95.84,-0.2775194551044761,36405600,96.43,0.0086044071353621,7.403582215107102e-05,0.0243195859557827,0.0133755441460925,0.4491,,0.4491,0.0267410285257845,0.0271988324003407,0.0276273120562508,0.0280288561442011,0.0284055867664302,
2020-07-06,97.42,99.09,97.13,98.39,98.11,1.0008458130978752,31589200,98.2,0.0236163129421556,0.0005577302369818,0.0127837234563703,0.0164142968091305,0.4404,,0.4404,0.026911027344761,0.0273578747373865,0.0277763001091661,0.0281685899770196,0.0285367799478125,
2020-07-07,99.46,100.7,98.51,98.72,98.43,-0.7490290159803108,35780000,99.31,0.0033539993901818,1.1249311909340444e-05,0.0130941032901715,0.03003438984637,0.0258,,0.0258,0.0260363702301315,0.0265404728665599,0.0270113072702327,0.0274517291406112,0.0278642526734948,
2020-07-08,99.94,102.25,99.65,102.16,101.86,2.2238939337085686,36548000,101.36,0.0348460291734198,0.0012142457491548,0.0139608641509198,0.0324214460505172,0.05135,,0.05135,0.0275223422948763,0.0279304406715495,0.0283132154343457,0.0286726158528519,0.0290103898479357,
2020-07-09,103.8,105.7,102.33,105.09,104.79,1.240334312571167,49454800,104.37,0.028680501174628,0.0008225711476278,0.0133755441460924,0.03059283354281,0.4767,,0.4767,0.0280455276938246,0.0284212368162594,0.0287741050874646,0.0291058267896216,0.029417930064341,
2020-07-10,105.89,106.55,103.79,104.79,104.49,-1.0341107600267478,49767600,105.04,-0.0028546959748786,8.149289108988312e-06,0.0164142968091304,0.026280524155129,0.4939,,0.4939,0.0270319918505227,0.0274710917710879,0.0278824006002954,0.0282681344805175,0.028630269253627,
2020-07-13,105.95,107.92,100.25,100.52,100.23,-5.1226976438706275,45707600,102.9,-0.040748162992652,0.0016604127872757,0.03003438984637,0.026969738497051,0.4019,0.0,0.2411399999999999,0.0290976167141383,0.0294102025575895,0.0297045201257974,0.0299818300720327,0.0302432817782831,
2020-07-14,100.75,104.03,97.86,103.77,103.47,2.997515632754346,54267600,101.88,0.0323318742538798,0.0010453500927686,0.0324214460505172,0.0216905991514556,0.4404,,0.4404,0.0297426152648565,0.0300177372275786,0.0302771471424732,0.0305218837901803,0.030752900025767,
2020-07-15,104.14,104.33,100.56,102.27,101.98,-1.795619429231686,40398400,102.39,-0.0144550448106388,0.0002089483204775,0.03059283354281,0.0197015905640671,0.2787,0.0,0.16722,0.0288824050567099,0.0292076943827177,0.0295138225509336,0.029802131197438,0.030073840954216,
2020-07-16,100.15,102.07,98.96,101.35,101.05,1.1957084134656333,34496400,100.79,-0.008995795443434,8.092433566010964e-05,0.0262805241551289,0.0185056580522272,,,0.0,0.0279023068624231,0.0282868138793357,0.0286478150726964,0.0289870716797657,0.029306169751336,
2020-07-17,102.25,102.49,100.88,102.01,101.72,-0.2347054002651821,26628400,101.79,0.0065120868278245,4.240727485312613e-05,0.026969738497051,0.0237447412517823,0.24695,0.0,0.14817,0.0269683008405159,0.027411474998471,0.027826526993907,0.0282157097892414,0.0285810305125576,
2020-07-20,102.74,105.31,101.57,105.11,104.8,2.3018692361972892,28485200,104.0,0.0303891775316145,0.0009235021110479,0.0216905991514555,0.0237383585608101,0.0,0.0,0.0,0.0277634302205126,0.0281565172562668,0.0285254432356324,0.0288720363304939,0.0291979403395539,
2020-07-21,105.13,105.6,102.87,103.29,102.99,-1.7549634287538334,27703600,103.92,-0.0173151936066976,0.0002998159296374,0.019701590564067,0.0212732287664236,0.4019,,0.4019,0.0273162148018064,0.0277372673148502,0.0281319761905768,0.0285023994022364,0.0288503779585353,
2020-07-22,103.68,106.03,102.92,104.39,104.09,0.6872379834896097,36729200,104.44,0.0106496272630456,0.0001134145608418,0.0185056580522272,0.0217509251989328,0.0,,0.0,0.0265844302517084,0.027052398847698,0.0274901957035678,0.0279003070178657,0.0282849372444428,
2020-07-23,104.5,105.47,100.31,101.3,101.0,-3.06459234449761,41166000,102.36,-0.0296005364498515,0.0008761917581189,0.0237447412517823,0.0244733636102606,0.0,,0.0,0.0273606221418575,0.0277788744193185,0.0281710048833635,0.0285390476729838,0.0288848234164913,
2020-07-24,98.75,103.65,97.77,101.95,101.65,3.2354430379746764,47329200,101.12,0.0064165844027641,4.117255539779627e-05,0.02373835856081,0.0178412760046148,-0.1779,,-0.1779,0.0264887096062605,0.0269629258402723,0.027406444339637,0.0278218126221249,0.0282112867811799,
2020-07-27,102.32,104.42,102.18,104.21,103.91,1.8495384329050115,29213200,103.6,0.0221677292790583,0.0004914082213896,0.0212732287664236,0.0183322319807762,0.0,,0.0,0.0265742669979732,0.0270428976967503,0.0274813010960809,0.0278919698433716,0.0282771138279175,
2020-07-28,103.74,103.82,102.09,102.15,101.86,-1.530232064968555,27163600,102.69,-0.0197677766049322,0.0003907649919025,0.0217509251989327,0.0220473928168792,0.63335,,0.63335,0.0264594157881654,0.0269355492903007,0.0273808228613671,0.0277978030475754,0.0281887619473872,
2020-07-29,103.91,105.16,103.47,104.65,104.35,0.7193879102144968,28450800,104.43,0.0244738130200685,0.0005989675237412,0.0244733636102606,0.013621982689436,0.0,,0.0,0.0267491067799321,0.0272063881795647,0.027634388649192,0.0280354918987182,0.0284118158525843,
2020-07-30,103.75,106.23,102.95,106.14,105.83,2.3036134939759068,30888000,105.11,0.0142379359770663,0.000202718820887,0.0178412760046147,0.0144361935836285,0.1591,0.0,0.0954599999999999,0.0262571206653226,0.0267465625584046,0.0272040084901268,0.0276321598627441,0.0280334019412912,
2020-07-31,105.63,107.67,104.33,106.15,105.84,0.4875383996402652,38608000,106.05,9.421518748831126e-05,8.876501553457643e-09,0.0183322319807762,0.0152756481053746,0.0701,,0.0701,0.0254390700934069,0.025983591112019,0.0264912207062772,0.0269652727052654,0.0274086408464409,
2020-08-03,107.32,110.99,107.15,110.1,109.78,2.587937645132203,41272000,109.41,0.0372114931700422,0.0013846952239441,0.0220473928168792,0.018511295250691,0.64425,,0.64425,0.027352182435151,0.0277709665016624,0.0281635866851352,0.0285320816365072,0.0288782758434819,
2020-08-04,110.5,112.28,109.06,112.28,111.95,1.6085936651583703,31033600,111.2,0.0198001816530426,0.0003920471934934,0.0136219826894359,0.0117415333906126,0.2732,0.3818,0.31664,0.0271290260374536,0.0275619400650164,0.0279675626194998,0.0283480547305283,0.0287053453394212,
2020-08-05,112.44,113.72,111.66,112.87,112.54,0.3802009893240662,24992400,112.75,0.0052547203420021,2.761208587265108e-05,0.0144361935836285,0.013860652220135,0.2294,,0.2294,0.0262593467999792,0.0267486415881997,0.0272059530699256,0.0276339811299787,0.0280351097625417,
2020-08-06,113.5,113.58,111.79,113.36,113.03,-0.1255490231159075,24431600,112.91,0.0043412775759723,1.884669099164043e-05,0.0152756481053745,0.03113739240374,0.3818,,0.3818,0.0254776432332105,0.0260195200725641,0.0265247477998452,0.0269966087478582,0.0274379707109529,
2020-08-07,113.13,115.05,110.38,112.0,111.67,-0.9988923756906104,34251600,112.47,-0.0119971771347917,0.0001439322592035,0.018511295250691,0.0311494127714006,-0.1591,,-0.1591,0.0250403312171868,0.0256124706945737,0.0261451425782454,0.0266420030670265,0.0271062265479889,
2020-08-10,113.34,114.08,108.57,111.65,111.33,-1.4932589407614905,42779600,111.43,-0.0031249999999999,9.765624999999583e-06,0.0117415333906126,0.030187189275637,0.0,,0.0,0.0243907657664106,0.0250090550559943,0.0255833832188227,0.0261180360665896,0.0266166979990779,
2020-08-11,110.74,111.37,107.96,108.5,108.19,-2.020546733837771,35451200,109.27,-0.0282131661442006,0.0007959827438802,0.013860652220135,0.039294734656076,0.20095,0.4019,0.2813299999999999,0.025403798242759,0.0259507413397567,0.026460570395082,0.0269366282816745,0.0273818326410541,
2020-08-12,109.91,114.67,109.58,114.4,114.07,4.089798202217338,46441200,112.88,0.0543778801843317,0.0029569538533415,0.03113739240374,0.0331849451451007,0.1366,,0.1366,0.0300369613318153,0.0302952791862919,0.0305389952595566,0.0307690565837603,0.0309863341477832,
2020-08-13,115.46,117.22,113.56,114.43,114.1,-0.8920829801843229,37446000,115.07,0.0002622377622378,6.876864394353218e-08,0.0311494127714006,0.0314600594609852,0.34895,,0.34895,0.0287839980820231,0.0291151310857324,0.0294266876571857,0.0297200477095318,0.0299964654660258,
2020-08-14,115.3,117.05,114.4,115.64,115.31,0.2948794372537868,36643600,115.7,0.0105741501354539,0.0001118126510871,0.0301871892756369,0.0314694241049416,0.5609,,0.5609,0.0278703930272284,0.0282568674385444,0.0286196863712339,0.0289606262665202,0.0292812863049174,
2020-08-17,118.51,124.1,118.17,123.37,123.01,4.098728929827545,62130000,121.88,0.0668453822206849,0.0044683051242294,0.039294734656076,0.0345418796556124,0.39135,0.0,0.2348099999999999,0.034114530448975,0.0341563084875097,0.0341960055791525,0.034233727664328,0.0342695750636883,
2020-08-18,124.5,124.96,120.86,122.61,122.25,-1.520081927710838,50344800,122.81,-0.0061603307124908,3.794967448725853e-05,0.0331849451451007,0.0220143706336861,0.0,,0.0,0.0324842793722225,0.032609285113759,0.0327277629548242,0.0328400770829171,0.0329465688781471,
2020-08-19,122.96,123.15,120.98,121.39,121.03,-1.2849136350966084,62262400,121.84,-0.0099502487562188,9.900745031063495e-05,0.0314600594609852,0.02111814731336,0.296,0.0,0.1775999999999999,0.0311244073068895,0.0313221363408314,0.0315090891288148,0.0316859180653627,0.0318532286246198,
2020-08-20,119.75,123.75,118.79,121.41,121.06,1.386224634655533,92138800,121.32,0.000164758217316,2.7145270173178125e-08,0.0314694241049416,0.0191822175274899,0.10115,,0.10115,0.0297523827190626,0.0300269441804343,0.0302858309835625,0.0305300787737564,0.0307606376144396,
2020-08-21,122.02,128.09,121.95,126.83,126.47,3.94820162766486,99986800,125.62,0.0446421217362655,0.0019929190331155,0.0345418796556123,0.0212906806713371,0.0,,0.0,0.0318001162493159,0.0319613088887257,0.0321139044102249,0.0322584022661374,0.0323952683731399,
2020-08-24,128.84,129.13,125.07,127.2,126.84,-1.2690366361829342,49056400,127.13,0.0029172908617836,8.510585972246133e-06,0.0220143706336861,0.0198080906493528,0.3389,,0.3389,0.0303691433557952,0.030608708674806,0.0308348854894884,0.0310485237779409,0.0312504075224468,
2020-08-25,126.31,127.61,125.74,127.5,127.13,0.9441220605873294,28907600,126.95,0.0023584905660376,5.562477750088604e-06,0.02111814731336,0.0200310453166456,0.20095,,0.20095,0.0290889232538761,0.0294020202417634,0.0296968132871809,0.029974566243842,0.0302364313142725,
2020-08-26,127.99,128.68,126.78,127.73,127.36,-0.2050877981131788,32124400,127.73,0.0018039215686274,3.254133025759172e-06,0.0191822175274898,0.021723167369679,0.5095000000000001,,0.5095000000000001,0.027947383612811,0.0283291161180007,0.0286875532566874,0.0290244349692223,0.0293413289025154,
2020-08-27,127.82,128.5,125.67,126.28,125.92,-1.1989993162148609,31760400,126.82,-0.0113520707742895,0.0001288695108644,0.0212906806713371,0.0216515075484611,0.6597,,0.6597,0.0271660118575377,0.0275965747670346,0.0280000351384842,0.0283785333021261,0.0287339805620542,
2020-08-28,126.75,131.48,126.43,131.48,131.1,3.729777514792907,53716000,129.79,0.0411783338612605,0.0016956551795894,0.0198080906493528,0.0567565168467911,0.0485,,0.0485,0.0292634652882853,0.0295663318726267,0.0298516042846678,0.0301204832307697,0.0303740651885101,
2020-08-31,131.83,135.75,130.38,133.74,133.36,1.4545493273751633,50084000,133.29,0.0171889260724065,0.0002954591795226,0.0200310453166455,0.0550880179374394,0.2202,,0.2202,0.0286121798515271,0.0289535692662355,0.0292746463843125,0.0295768598987561,0.0298615242581918,
2020-09-01,134.8,139.94,134.37,138.21,137.85,2.529676501565053,51131600,137.5,0.0334230596680125,0.0011171009175715,0.021723167369679,0.0568186763787923,0.1591,0.4215,0.2640599999999999,0.029459226837878,0.0297506986126391,0.03002535670153,0.0302843336881756,0.030528665758025,
2020-09-02,147.04,147.27,139.0,143.46,143.09,-2.429659001425115,87401200,143.24,0.0379856739743869,0.0014429114272884,0.0216515075484611,0.0662562237051149,0.0,,0.0,0.0306923121084953,0.0309138428150744,0.0311231268438981,0.0313209258964758,0.0315079444372567,
2020-09-03,138.29,138.85,128.79,130.15,129.82,-5.880868948493441,94512800,132.6,-0.0927784748361912,0.0086078453929297,0.0567565168467911,0.0593550070327061,0.08895,,0.08895,0.0414046985772014,0.0411145111394569,0.040836534824536,0.0405703214092892,0.0403154345193388,
2020-09-04,127.84,131.75,117.05,126.22,125.9,-1.2613700790242297,146368400,125.01,-0.0301959277756435,0.0009117940542318,0.0550880179374393,0.0473299191661371,0.2899,,0.2899,0.040136947172901,0.0399006304468667,0.0396745101176559,0.0394581936187449,0.0392512999704304,
