date,symbol,stocktwitsPosts,twitterPosts,stocktwitsComments,twitterComments,stocktwitsLikes,twitterLikes,stocktwitsImpressions,twitterImpressions,stocktwitsSentiment,twitterSentiment
2023-01-25 21:00:00,NVDA,36,139,17,3611,28,13146,226803,844052,0.5571,0.5674
2023-01-25 20:00:00,NVDA,46,123,25,2464,28,9112,16168,591536,0.5085,0.5628
2023-01-25 19:00:00,NVDA,48,158,18,2477,42,9078,63516,738742,0.5225,0.5763
2023-01-25 18:00:00,NVDA,52,154,26,2323,41,8963,28976,898546,0.5027,0.5789
2023-01-25 17:00:00,NVDA,27,158,10,2840,27,11257,61323,739198,0.5692,0.5662
2023-01-25 16:00:00,NVDA,62,178,22,2855,40,10281,28839,1136784,0.5478,0.5701
2023-01-25 15:00:00,NVDA,110,260,45,2873,110,14028,133746,1540077,0.5518,0.5617
2023-01-25 14:00:00,NVDA,91,269,12,4420,63,18265,292119,1489294,0.4982,0.5798
2023-01-25 13:00:00,NVDA,26,173,15,2422,35,9034,102899,530132,0.5752,0.589
2023-01-25 12:00:00,NVDA,12,161,26,4487,18,15896,3371,5346524,0.5684,0.5745
2023-01-25 11:00:00,NVDA,16,60,13,4591,28,16421,16207,151033,0.5321,0.5491
2023-01-25 10:00:00,NVDA,16,55,3,4249,10,16514,42186,134938,0.5592,0.556
2023-01-25 09:00:00,NVDA,9,48,3,2007,13,7825,1872,48012,0.5426,0.5899
2023-01-25 08:00:00,NVDA,7,81,1,5087,7,23505,118,209255,0.5,0.5557
2023-01-25 07:00:00,NVDA,7,74,0,5782,3,21972,52,457953,0.5169,0.5663
2023-01-25 06:00:00,NVDA,14,69,6,5148,25,20121,522,122520,0.5678,0.5456
2023-01-25 05:00:00,NVDA,12,82,2,5475,19,21286,32538,97791,0.5314,0.5303
2023-01-25 04:00:00,NVDA,15,112,0,1954,14,8536,67679,319487,0.5446,0.5568
2023-01-25 03:00:00,NVDA,21,197,15,2760,44,13027,41362,371079,0.5269,0.5828
2023-01-25 02:00:00,NVDA,18,233,10,5625,57,22112,18885,2058138,0.5348,0.5814
2023-01-25 01:00:00,NVDA,23,127,9,1271,36,5823,88715,544926,0.5287,0.5798
2023-01-25 00:00:00,NVDA,29,134,25,1204,77,7625,54263,442851,0.5432,0.565
2023-01-24 23:00:00,NVDA,51,129,21,472,104,2165,39840,491921,0.5037,0.566
2023-01-24 22:00:00,NVDA,29,129,19,280,55,1760,23562,554566,0.5537,0.5799
2023-01-24 21:00:00,NVDA,56,181,56,474,84,1695,39347,615268,0.5418,0.5832
2023-01-24 20:00:00,NVDA,35,197,13,1245,35,4177,261931,402226,0.5,0.599
2023-01-24 19:00:00,NVDA,26,170,17,1120,16,7797,33328,508737,0.5377,0.5562
2023-01-24 18:00:00,NVDA,51,180,31,1221,49,13546,105979,1761539,0.561,0.5756
2023-01-24 17:00:00,NVDA,53,188,24,1504,38,7502,154482,672038,0.5145,0.5785
2023-01-24 16:00:00,NVDA,59,192,25,2282,50,12135,81139,621905,0.543,0.5707
2023-01-24 15:00:00,NVDA,116,233,30,1499,92,10508,220050,2168692,0.5386,0.5719
2023-01-24 14:00:00,NVDA,109,266,28,2264,82,9171,297684,2273476,0.5263,0.5433
2023-01-24 13:00:00,NVDA,47,224,23,1693,96,7340,148022,587618,0.5454,0.5725
2023-01-24 12:00:00,NVDA,28,223,27,2704,23,12848,33861,648287,0.5432,0.5581
2023-01-24 11:00:00,NVDA,16,97,6,805,15,3186,13086,839742,0.5956,0.5511
2023-01-24 10:00:00,NVDA,16,44,6,192,20,1292,42762,149576,0.5744,0.5377
2023-01-24 09:00:00,NVDA,10,52,2,583,0,6740,3428,192209,0.4954,0.4958
2023-01-24 08:00:00,NVDA,7,43,1,181,10,1555,9978,297566,0.4987,0.5938
2023-01-24 07:00:00,NVDA,8,102,2,170,8,2054,32327,155791,0.5148,0.6196
2023-01-24 06:00:00,NVDA,9,117,6,284,5,4575,26961,138650,0.5202,0.5682
2023-01-24 05:00:00,NVDA,18,138,7,415,18,5883,117896,324007,0.5981,0.586
2023-01-24 04:00:00,NVDA,18,137,6,1059,21,7865,8287,165754,0.5305,0.585
2023-01-24 03:00:00,NVDA,28,118,10,301,27,4755,43299,39679,0.5495,0.6006
2023-01-24 02:00:00,NVDA,32,138,38,551,63,7441,13427,1103160,0.5405,0.5742
2023-01-24 01:00:00,NVDA,23,179,8,429,32,5243,52490,768584,0.5401,0.573
2023-01-24 00:00:00,NVDA,32,156,24,1186,62,9916,24296,561863,0.5119,0.5896
2023-01-23 23:00:00,NVDA,26,184,26,1889,68,13221,69022,643407,0.5578,0.585
2023-01-23 22:00:00,NVDA,41,197,30,1902,56,13422,80480,931805,0.5853,0.5752
2023-01-23 21:00:00,NVDA,60,295,41,1203,118,5644,78544,2473577,0.5516,0.5813
2023-01-23 20:00:00,NVDA,78,250,28,963,77,5310,79496,6400750,0.5409,0.5813
2023-01-23 19:00:00,NVDA,95,295,27,394,97,3638,175859,1475106,0.5376,0.5563
2023-01-23 18:00:00,NVDA,166,318,45,598,136,4568,208314,2337523,0.5452,0.5735
2023-01-23 17:00:00,NVDA,102,280,29,545,81,3317,290434,2869283,0.5492,0.573
2023-01-23 16:00:00,NVDA,139,297,36,816,130,8307,245778,4428531,0.5524,0.5803
2023-01-23 15:00:00,NVDA,169,360,45,462,132,2970,412357,3065447,0.5503,0.5672
2023-01-23 14:00:00,NVDA,51,290,9,681,38,3967,200902,1621535,0.5426,0.5942
2023-01-23 13:00:00,NVDA,19,168,5,711,11,4631,106095,657216,0.5293,0.5819
2023-01-23 12:00:00,NVDA,23,138,10,585,32,4268,30398,260375,0.5527,0.592
2023-01-23 11:00:00,NVDA,15,50,5,315,22,1917,44786,73501,0.5498,0.6108
2023-01-23 10:00:00,NVDA,16,44,10,562,18,4562,5493,109896,0.5137,0.5449
2023-01-23 09:00:00,NVDA,16,33,3,376,21,2570,5177,45915,0.5425,0.5941
2023-01-23 08:00:00,NVDA,5,42,1,561,3,3301,44907,210705,0.5604,0.5767
2023-01-23 07:00:00,NVDA,6,23,2,652,4,4493,33111,29811,0.4484,0.5605
2023-01-23 06:00:00,NVDA,6,56,3,986,20,6968,22350,14196,0.5225,0.6193
2023-01-23 05:00:00,NVDA,5,47,4,138,8,1075,15043,37864,0.54,0.5955
2023-01-23 04:00:00,NVDA,2,107,0,839,0,5890,26,74873,0.475,0.6036
2023-01-23 03:00:00,NVDA,11,119,5,1192,13,8317,42399,94148,0.6373,0.5906
2023-01-23 02:00:00,NVDA,11,131,4,1237,16,7603,1481,122075,0.5315,0.5959
2023-01-23 01:00:00,NVDA,3,144,1,1105,0,7540,44401,467689,0.5768,0.5796
2023-01-23 00:00:00,NVDA,7,137,1,1231,0,8058,32321,677011,0.5493,0.586
2023-01-22 23:00:00,NVDA,3,97,1,2115,5,12875,8670,193435,0.5285,0.5915
2023-01-22 22:00:00,NVDA,5,83,5,1380,10,7494,37745,530052,0.6367,0.5986
2023-01-22 21:00:00,NVDA,4,112,5,953,14,7443,1163,127236,0.5453,0.6027
2023-01-22 20:00:00,NVDA,5,114,3,183,14,1671,11825,218286,0.6352,0.607
2023-01-22 19:00:00,NVDA,5,115,5,225,15,1862,836,206223,0.4767,0.6068
2023-01-22 18:00:00,NVDA,4,91,2,45,2,352,12454,343805,0.6411,0.6149
2023-01-22 17:00:00,NVDA,7,112,0,333,13,2160,64161,223031,0.6233,0.6133
2023-01-22 16:00:00,NVDA,7,118,1,115,7,884,118218,191212,0.5419,0.5984
2023-01-22 15:00:00,NVDA,7,113,3,5709,5,24954,6253,155473,0.5589,0.5897
2023-01-22 14:00:00,NVDA,3,126,0,696,1,3515,22027,258273,0.5319,0.5952
2023-01-22 13:00:00,NVDA,2,98,0,90,0,785,9822,322476,0.5667,0.6068
2023-01-22 12:00:00,NVDA,1,87,3,49,2,393,519,110640,0.6396,0.6264
2023-01-22 11:00:00,NVDA,1,103,0,213,0,1079,9822,50818,0.5,0.5938
2023-01-22 10:00:00,NVDA,0,78,0,91,0,457,0,44035,0.0,0.6133
2023-01-22 09:00:00,NVDA,0,18,0,65,0,353,0,7634,0.0,0.502
2023-01-22 08:00:00,NVDA,0,10,0,2,0,1,0,48166,0.0,0.5992
2023-01-22 07:00:00,NVDA,4,39,1,36,1,267,21052,87900,0.5437,0.5773
2023-01-22 06:00:00,NVDA,2,49,0,67,0,594,743,303559,0.4,0.5713
2023-01-22 05:00:00,NVDA,2,19,0,182,1,885,716,29126,0.6,0.5681
2023-01-22 04:00:00,NVDA,3,23,0,89,6,538,242,31262,0.4925,0.5692
2023-01-22 03:00:00,NVDA,1,32,0,386,0,2454,0,265633,0.5,0.5804
2023-01-22 02:00:00,NVDA,1,42,0,45,4,333,1457,147405,0.7,0.6057
2023-01-22 01:00:00,NVDA,0,28,0,70,0,437,0,123085,0.0,0.5784
2023-01-22 00:00:00,NVDA,2,35,0,318,2,1819,32213,265594,0.5417,0.5735
2023-01-21 23:00:00,NVDA,5,30,6,177,21,1053,9093,84965,0.4794,0.5752
2023-01-21 22:00:00,NVDA,2,24,2,76,0,564,42024,194455,0.6625,0.5824
2023-01-21 21:00:00,NVDA,3,23,2,106,0,675,3797,701977,0.6427,0.5394
2023-01-21 20:00:00,NVDA,2,22,1,201,4,1044,70,146663,0.6155,0.5225
2023-01-21 19:00:00,NVDA,2,44,1,112,11,705,105,415091,0.4544,0.5578
2023-01-21 18:00:00,NVDA,7,42,4,268,16,1443,11650,128318,0.5238,0.5995
2023-01-21 17:00:00,NVDA,10,54,3,109,13,690,42115,416711,0.5628,0.5526
2023-01-21 16:00:00,NVDA,5,50,0,130,4,1020,47020,23399,0.545,0.597
2023-01-21 15:00:00,NVDA,3,44,10,354,5,2500,9387,276087,0.5279,0.5645
2023-01-21 14:00:00,NVDA,4,56,1,47,1,192,2436,254429,0.5258,0.6109
2023-01-21 13:00:00,NVDA,6,56,5,94,6,779,901,78541,0.5931,0.5978
2023-01-21 12:00:00,NVDA,1,50,0,57,0,669,8495,5841,0.5667,0.6208
2023-01-21 11:00:00,NVDA,1,27,0,76,0,766,8497,28349,0.6333,0.5407
2023-01-21 10:00:00,NVDA,1,15,0,33,1,184,36,25692,0.5,0.4958
2023-01-21 09:00:00,NVDA,1,22,1,67,2,357,0,23242,0.65,0.5637
2023-01-21 08:00:00,NVDA,1,27,4,101,4,909,20,126040,0.5833,0.5201
2023-01-21 07:00:00,NVDA,1,44,0,513,0,759,15546,52269,0.575,0.5835
2023-01-21 06:00:00,NVDA,2,43,1,535,1,1356,8172,79421,0.5229,0.6178
2023-01-21 05:00:00,NVDA,2,41,0,138,1,842,32196,63827,0.5312,0.6158
2023-01-21 04:00:00,NVDA,5,57,8,538,16,949,480,134013,0.5982,0.5868
2023-01-21 03:00:00,NVDA,5,89,1,73,2,544,40770,118327,0.5437,0.5845
2023-01-21 02:00:00,NVDA,8,90,14,377,12,2589,2034,170165,0.6331,0.585
2023-01-21 01:00:00,NVDA,13,126,15,251,27,2213,5111,623758,0.5522,0.5903
2023-01-21 00:00:00,NVDA,10,134,19,177,14,1465,92855,145099,0.5194,0.5921
2023-01-20 23:00:00,NVDA,10,149,6,113,14,1530,4089,425421,0.4804,0.5867
2023-01-20 22:00:00,NVDA,21,116,12,74,23,652,63562,404202,0.5489,0.5697
2023-01-20 21:00:00,NVDA,21,184,58,170,31,1544,41127,1545245,0.5089,0.5793
2023-01-20 20:00:00,NVDA,71,204,26,94,74,1060,165543,225475,0.542,0.5846
2023-01-20 19:00:00,NVDA,75,221,30,105,73,837,117950,1312518,0.5079,0.5725
2023-01-20 18:00:00,NVDA,58,184,19,124,64,962,38515,837760,0.5411,0.5924
2023-01-20 17:00:00,NVDA,86,250,20,199,57,1469,62486,1233938,0.5478,0.5692
2023-01-20 16:00:00,NVDA,66,240,20,444,43,712,121330,887436,0.5601,0.5716
2023-01-20 15:00:00,NVDA,24,197,9,285,35,256,53811,1609254,0.5169,0.5795
2023-01-20 14:00:00,NVDA,18,174,5,144,27,754,10580,883421,0.4731,0.5809
2023-01-20 13:00:00,NVDA,6,107,1,98,20,621,4096,187865,0.5731,0.6025
2023-01-20 12:00:00,NVDA,4,149,1,290,3,1924,17409,246215,0.5712,0.5844
2023-01-20 11:00:00,NVDA,3,105,0,75,2,456,24083,291749,0.5694,0.5881
2023-01-20 10:00:00,NVDA,2,91,0,114,1,606,95,261385,0.5656,0.6125
2023-01-20 09:00:00,NVDA,2,27,0,3,4,5,16,15487,0.6503,0.6024
2023-01-20 08:00:00,NVDA,0,22,0,165,0,1078,0,187330,0.0,0.5511
2023-01-20 07:00:00,NVDA,2,79,0,96,0,466,16,197205,0.6875,0.5977
2023-01-20 06:00:00,NVDA,3,126,3,144,2,833,1,75241,0.5342,0.6222
2023-01-20 05:00:00,NVDA,4,128,3,110,2,493,5829,58888,0.574,0.5866
2023-01-20 04:00:00,NVDA,5,74,0,684,0,2503,40730,32277,0.56,0.5753
2023-01-20 03:00:00,NVDA,2,65,0,1388,0,9463,0,125791,0.5667,0.6265
2023-01-20 02:00:00,NVDA,7,70,1,982,7,6596,217,940560,0.6284,0.6106
2023-01-20 01:00:00,NVDA,1,98,0,911,0,5827,15528,43740,0.575,0.5832
2023-01-20 00:00:00,NVDA,7,80,12,1152,22,7572,50430,177221,0.5361,0.5698
2023-01-19 23:00:00,NVDA,2,137,0,838,9,5649,511,199045,0.6521,0.574
2023-01-19 22:00:00,NVDA,5,126,2,1931,12,9369,961,612480,0.595,0.6016
2023-01-19 21:00:00,NVDA,11,148,2,64,13,455,88270,734614,0.5467,0.5905
2023-01-19 20:00:00,NVDA,16,136,4,164,20,929,63493,789031,0.4988,0.5991
2023-01-19 19:00:00,NVDA,15,135,4,130,20,724,85728,144527,0.5677,0.5781
2023-01-19 18:00:00,NVDA,16,166,3,51,16,321,24068,335910,0.4954,0.5962
2023-01-19 17:00:00,NVDA,13,122,2,34,7,193,37216,467518,0.5054,0.5743
2023-01-19 16:00:00,NVDA,20,190,23,215,23,1129,22265,704768,0.5853,0.5837
2023-01-19 15:00:00,NVDA,29,198,11,932,25,4255,62064,416529,0.5412,0.5938
2023-01-19 14:00:00,NVDA,28,222,9,152,30,1578,89921,1581505,0.5446,0.5886
2023-01-19 13:00:00,NVDA,19,167,3,218,12,1225,35240,735669,0.5671,0.5966
2023-01-19 12:00:00,NVDA,19,113,10,5,22,40,53828,67336,0.5843,0.5845
2023-01-19 11:00:00,NVDA,7,83,4,12,8,43,20519,149569,0.5815,0.5904
2023-01-19 10:00:00,NVDA,2,55,1,1,1,4,181,25486,0.5385,0.6236
2023-01-19 09:00:00,NVDA,3,33,1,4,4,16,2176,53098,0.6026,0.5735
2023-01-19 08:00:00,NVDA,1,16,0,9,0,2,27,181409,0.4,0.6324
2023-01-19 07:00:00,NVDA,1,62,0,251,0,1540,2003,48525,0.6,0.5994
2023-01-19 06:00:00,NVDA,6,107,2,1083,7,5151,860,251531,0.5443,0.5953
2023-01-19 05:00:00,NVDA,2,108,0,306,0,2045,32191,56965,0.6032,0.6187
2023-01-19 04:00:00,NVDA,5,122,0,787,4,2620,11312,130242,0.47,0.5837
2023-01-19 03:00:00,NVDA,2,114,0,314,0,2181,207,322739,0.5625,0.5936
2023-01-19 02:00:00,NVDA,9,102,10,104,34,840,8566,144566,0.5168,0.5733
2023-01-19 01:00:00,NVDA,10,83,5,226,50,1253,3347,246856,0.5956,0.5702
2023-01-19 00:00:00,NVDA,7,113,3,1024,14,4802,42709,266761,0.5999,0.587
2023-01-18 23:00:00,NVDA,10,114,5,706,6,3265,1487,368000,0.5587,0.5877
2023-01-18 22:00:00,NVDA,17,119,4,292,19,1887,33635,450081,0.5507,0.5873
2023-01-18 21:00:00,NVDA,16,142,14,983,9,5786,8352,230820,0.5164,0.5808
2023-01-18 20:00:00,NVDA,15,182,11,133,9,932,34869,245130,0.5353,0.5978
2023-01-18 19:00:00,NVDA,17,125,13,159,27,1092,4594,211604,0.5293,0.5904
2023-01-18 18:00:00,NVDA,24,154,3,702,17,4974,40316,678887,0.5461,0.601
2023-01-18 17:00:00,NVDA,32,152,10,940,23,4374,16310,368632,0.5417,0.6153
2023-01-18 16:00:00,NVDA,33,166,6,520,24,3651,124597,855129,0.5144,0.5896
2023-01-18 15:00:00,NVDA,54,190,15,428,29,3282,175614,822908,0.5053,0.5892
2023-01-18 14:00:00,NVDA,46,230,9,846,36,4207,237286,643290,0.5474,0.5916
2023-01-18 13:00:00,NVDA,23,168,7,984,26,7195,404698,143342,0.5688,0.6149
2023-01-18 12:00:00,NVDA,12,161,7,1506,11,6612,42785,763334,0.5352,0.6168
2023-01-18 11:00:00,NVDA,5,96,1,744,2,5697,17315,162352,0.5551,0.596
2023-01-18 10:00:00,NVDA,7,43,3,1102,5,5721,8792,105551,0.5045,0.58
2023-01-18 09:00:00,NVDA,2,44,0,2835,1,11383,33407,24934,0.7578,0.5919
2023-01-18 08:00:00,NVDA,2,88,0,526,5,4028,0,165985,0.5125,0.5991
2023-01-18 07:00:00,NVDA,6,106,1,2577,4,10835,21216,126710,0.5414,0.6209
2023-01-18 06:00:00,NVDA,4,107,0,1465,3,8930,731,43362,0.5625,0.6018
2023-01-18 05:00:00,NVDA,15,79,10,541,14,3995,69511,88179,0.5419,0.6028
2023-01-18 04:00:00,NVDA,11,94,0,1095,22,5007,15559,70360,0.5634,0.59
2023-01-18 03:00:00,NVDA,24,113,20,1520,23,6650,44716,302760,0.569,0.5928
2023-01-18 02:00:00,NVDA,19,128,4,2748,6,10821,4012,163668,0.5447,0.5961
2023-01-18 01:00:00,NVDA,17,124,6,199,22,1508,109144,417848,0.5413,0.5967
2023-01-18 00:00:00,NVDA,33,143,15,2160,48,9061,100082,316100,0.5214,0.5755
2023-01-17 23:00:00,NVDA,22,140,13,198,16,1359,91613,711584,0.5891,0.5857
2023-01-17 22:00:00,NVDA,18,177,7,1344,25,6109,11335,436810,0.5365,0.6092
2023-01-17 21:00:00,NVDA,36,178,13,1379,43,5219,91000,1770406,0.5756,0.5907
2023-01-17 20:00:00,NVDA,48,194,24,2291,59,7972,94779,407723,0.5448,0.5932
2023-01-17 19:00:00,NVDA,49,164,11,1482,52,6012,112854,698689,0.5211,0.5898
2023-01-17 18:00:00,NVDA,31,214,12,7023,22,25591,20236,1022024,0.5848,0.5696
2023-01-17 17:00:00,NVDA,41,193,17,3730,25,14035,115166,652424,0.5394,0.5892
2023-01-17 16:00:00,NVDA,49,207,15,8273,59,30316,26752,1168443,0.5499,0.5807
2023-01-17 15:00:00,NVDA,60,280,15,5308,37,20003,249544,1204327,0.5419,0.5713
2023-01-17 14:00:00,NVDA,27,180,16,10081,25,41893,39623,773010,0.5707,0.5862
2023-01-17 13:00:00,NVDA,5,144,0,5872,5,21787,4763,252586,0.49,0.606
2023-01-17 12:00:00,NVDA,6,133,9,4191,9,15661,1450,94447,0.5684,0.6055
2023-01-17 11:00:00,NVDA,4,127,0,6614,0,24418,25328,65288,0.6125,0.5854
2023-01-17 10:00:00,NVDA,2,71,1,8147,2,30791,76,130884,0.5656,0.5514
2023-01-17 09:00:00,NVDA,10,31,2,5891,10,21801,98,16587,0.4636,0.5429
2023-01-17 08:00:00,NVDA,5,38,11,6153,4,23555,32183,225245,0.5448,0.5428
2023-01-17 07:00:00,NVDA,1,70,0,9370,1,35099,100,48791,0.3,0.5542
2023-01-17 06:00:00,NVDA,11,102,4,6645,7,25324,3803,31511,0.5221,0.591
2023-01-17 05:00:00,NVDA,6,139,3,5453,4,21056,7266,63743,0.4886,0.5869
2023-01-17 04:00:00,NVDA,9,144,1,7427,6,28954,36422,134291,0.5139,0.6008
2023-01-17 03:00:00,NVDA,5,157,1,9759,4,37741,37018,454384,0.7102,0.5716
2023-01-17 02:00:00,NVDA,7,105,1,6335,1,25192,33090,92544,0.5385,0.5764
2023-01-17 01:00:00,NVDA,4,142,3,8775,8,35493,22932,774368,0.5371,0.5655
2023-01-17 00:00:00,NVDA,4,117,2,8071,3,33402,126,620492,0.5875,0.55
2023-01-16 23:00:00,NVDA,3,145,0,9726,6,40876,15592,170970,0.4396,0.5672
2023-01-16 22:00:00,NVDA,3,109,0,6974,7,30753,410,451761,0.5187,0.571
2023-01-16 21:00:00,NVDA,3,125,0,6798,2,30601,1763,319801,0.6667,0.5745
2023-01-16 20:00:00,NVDA,4,134,15,7743,4,34591,4278,366797,0.5805,0.5547
2023-01-16 19:00:00,NVDA,3,169,0,6465,10,29179,32334,267984,0.5626,0.5657
2023-01-16 18:00:00,NVDA,5,124,9,2256,12,11074,1342,242130,0.5278,0.567
2023-01-16 17:00:00,NVDA,3,144,3,128,1,734,8437,80392,0.6145,0.6181
2023-01-16 16:00:00,NVDA,4,135,2,205,4,1210,99,561588,0.6115,0.5885
2023-01-16 15:00:00,NVDA,3,105,0,1927,0,11715,15840,628467,0.6776,0.623
2023-01-16 14:00:00,NVDA,2,105,0,257,1,1403,0,462413,0.4,0.5873
2023-01-16 13:00:00,NVDA,4,100,0,237,0,1199,15959,218247,0.5312,0.6028
2023-01-16 12:00:00,NVDA,2,69,0,63,0,388,8481,82113,0.5583,0.5999
2023-01-16 11:00:00,NVDA,3,32,0,52,0,489,40643,285295,0.5778,0.5632
2023-01-16 10:00:00,NVDA,2,31,3,71,5,492,45,48692,0.4667,0.5361
2023-01-16 09:00:00,NVDA,2,37,0,307,0,1618,450,34273,0.4375,0.595
2023-01-16 08:00:00,NVDA,2,36,0,174,0,929,225,137276,0.4547,0.6329
2023-01-16 07:00:00,NVDA,4,18,0,183,6,1018,3036,54811,0.5484,0.574
2023-01-16 06:00:00,NVDA,3,37,3,39,5,237,190,2666,0.4917,0.6219
2023-01-16 05:00:00,NVDA,2,29,1,156,1,866,15,24458,0.5125,0.5701
2023-01-16 04:00:00,NVDA,1,73,3,345,9,1906,82,99934,0.5791,0.5676
2023-01-16 03:00:00,NVDA,4,96,1,83,1,460,1196,109968,0.6296,0.6093
2023-01-16 02:00:00,NVDA,3,91,1,702,18,3935,196,325031,0.4889,0.5825
2023-01-16 01:00:00,NVDA,1,70,0,664,6,3582,48,97883,0.8,0.5889
2023-01-16 00:00:00,NVDA,2,92,0,721,1,3581,18048,22245,0.689,0.5836
2023-01-15 23:00:00,NVDA,5,79,1,362,0,2218,36026,48906,0.5933,0.5877
2023-01-15 22:00:00,NVDA,0,62,0,1018,0,6407,0,63896,0.0,0.5623
2023-01-15 21:00:00,NVDA,2,93,0,955,0,6269,40154,16789,0.6398,0.6106
2023-01-15 20:00:00,NVDA,0,75,0,1305,0,8305,0,27499,0.0,0.5766
2023-01-15 19:00:00,NVDA,7,71,4,870,1,5737,8774,461003,0.494,0.5673
2023-01-15 18:00:00,NVDA,1,72,0,553,0,3163,0,52095,0.4888,0.5888
2023-01-15 17:00:00,NVDA,3,79,1,562,1,3150,0,455017,0.4722,0.6183
2023-01-15 16:00:00,NVDA,1,67,0,1051,0,4994,755,134515,0.7,0.5917
2023-01-15 15:00:00,NVDA,1,106,0,1370,1,5010,4542,360093,0.5,0.5647
2023-01-15 14:00:00,NVDA,3,74,2,787,12,2078,8194,10185,0.6914,0.5778
2023-01-15 13:00:00,NVDA,3,123,0,1481,0,3720,35111,281869,0.6583,0.6109
2023-01-15 12:00:00,NVDA,0,97,0,536,0,812,0,32522,0.0,0.5944
2023-01-15 11:00:00,NVDA,0,60,0,671,0,1464,0,18242,0.0,0.586
2023-01-15 10:00:00,NVDA,0,34,0,1318,0,2864,0,39105,0.0,0.5819
2023-01-15 09:00:00,NVDA,1,39,7,653,4,1693,39,48458,0.4562,0.6062
2023-01-15 08:00:00,NVDA,0,36,0,1588,0,1774,0,7378,0.0,0.6753
2023-01-15 07:00:00,NVDA,1,28,0,1634,0,2642,32147,43909,0.7,0.5797
2023-01-15 06:00:00,NVDA,2,43,0,832,2,2197,539,2863,0.7317,0.5909
2023-01-15 05:00:00,NVDA,0,52,0,879,0,2673,0,3168,0.0,0.5943
2023-01-15 04:00:00,NVDA,0,47,0,1435,0,4654,0,89509,0.0,0.5608
2023-01-15 03:00:00,NVDA,0,36,0,1311,0,3049,0,299633,0.0,0.5293
2023-01-15 02:00:00,NVDA,1,26,0,110,0,554,1450,26661,0.5,0.5855
2023-01-15 01:00:00,NVDA,0,21,0,964,0,1228,0,14858,0.0,0.6127
2023-01-15 00:00:00,NVDA,1,19,0,934,0,1282,0,12141,0.56,0.5513
2023-01-14 23:00:00,NVDA,5,20,0,1001,0,3166,68656,59788,0.6321,0.5951
2023-01-14 22:00:00,NVDA,0,32,0,3225,0,4927,0,137619,0.0,0.5803
2023-01-14 21:00:00,NVDA,2,40,22,1278,4,2475,1178,16986,0.6937,0.5994
2023-01-14 20:00:00,NVDA,2,26,1,1395,3,3420,32,65202,0.5172,0.6091
2023-01-14 19:00:00,NVDA,7,39,1,1690,1,2927,111594,284059,0.5826,0.5831
2023-01-14 18:00:00,NVDA,1,44,0,3279,0,6332,0,91200,0.5,0.6169
2023-01-14 17:00:00,NVDA,7,68,7,5357,18,13355,1986,1423757,0.5773,0.6083
2023-01-14 16:00:00,NVDA,2,63,1,4814,0,11502,2417,161032,0.5753,0.6282
2023-01-14 15:00:00,NVDA,5,59,3,6783,11,12707,20671,127539,0.5425,0.5983
2023-01-14 14:00:00,NVDA,4,58,0,6312,0,17352,15539,29028,0.5813,0.6223
2023-01-14 13:00:00,NVDA,4,78,2,4010,2,9387,34441,279911,0.5952,0.6398
2023-01-14 12:00:00,NVDA,2,47,0,3898,0,9548,8469,22911,0.588,0.6157
2023-01-14 11:00:00,NVDA,1,36,0,4577,0,16851,8466,292591,0.6333,0.6333
2023-01-14 10:00:00,NVDA,0,34,0,2667,0,9318,0,65396,0.0,0.6188
2023-01-14 09:00:00,NVDA,3,47,0,2507,0,6108,44,46549,0.6083,0.62
2023-01-14 08:00:00,NVDA,0,45,0,3979,0,6218,0,69308,0.0,0.6349
2023-01-14 07:00:00,NVDA,3,38,0,3283,0,10961,32143,61421,0.5833,0.6298
2023-01-14 06:00:00,NVDA,3,82,1,733,0,2912,543,27736,0.4667,0.6131
2023-01-14 05:00:00,NVDA,6,127,0,4780,0,16346,17484,280682,0.5582,0.6097
2023-01-14 04:00:00,NVDA,1,103,0,1562,1,8489,194,106663,0.5,0.6097
2023-01-14 03:00:00,NVDA,5,86,3,1780,1,6754,8750,27903,0.456,0.6043
2023-01-14 02:00:00,NVDA,4,106,1,1719,0,5572,32157,92250,0.5912,0.6047
2023-01-14 01:00:00,NVDA,2,115,0,1540,1,3556,140,289560,0.4,0.6023
2023-01-14 00:00:00,NVDA,6,143,16,2150,22,3797,10973,203661,0.5657,0.5874
2023-01-13 23:00:00,NVDA,2,108,11,1442,5,2118,118,519379,0.5372,0.6058
2023-01-13 22:00:00,NVDA,3,121,3,2040,2,3366,22905,260623,0.5299,0.6221
2023-01-13 21:00:00,NVDA,4,184,14,1218,9,1904,1725,1699332,0.488,0.5688
2023-01-13 20:00:00,NVDA,39,178,24,1164,46,1615,217890,470832,0.5384,0.5816
2023-01-13 19:00:00,NVDA,32,143,9,1082,36,2295,31233,1138637,0.5245,0.5938
2023-01-13 18:00:00,NVDA,20,114,4,1502,20,9269,173549,854475,0.5117,0.5624
2023-01-13 17:00:00,NVDA,23,82,16,1181,21,8538,16082,336509,0.5221,0.5649
2023-01-13 16:00:00,NVDA,35,101,13,1154,31,7812,161244,618914,0.5605,0.5816
2023-01-13 15:00:00,NVDA,47,134,5,418,23,2512,239524,378757,0.5575,0.5933
2023-01-13 14:00:00,NVDA,23,161,3,1013,27,7567,31420,781282,0.5612,0.5685
2023-01-13 13:00:00,NVDA,9,108,8,599,19,3893,823,359871,0.4828,0.5947
