,press_sentiment_score,news_sentiment_score,date,open,low,high,close,volume,log_return,log_volume_change,log_trading_range,previous_volatility_7,previous_volatility_3,future_volatility_7,weight_avg_sentiment,rolling_sentiment_7,garch_volatility,sentiment_score_press,sentiment_score_news
2310,,0.9382,2022-05-04 15:30:00,202.7,201.95,203.84,203.59,8101964,0.0742553379896755,-0.6172028399622925,0.0093152303743766,0.0357975173058606,0.0494008295237536,0.0176979725096866,0.9382,0.4596400000000001,0.0002569413723009,,0.9081702828407288
2311,,,2022-05-05 09:30:00,190.2,189.73,199.25,197.2,12678354,-0.0318897253880507,0.4477896284340809,0.0489583087942822,0.038457556209414,0.0584795589374728,0.0155522347773335,,0.4183250000000002,0.0005856541430806,,0.9154033064842224
2312,,0.0,2022-05-05 10:30:00,187.705,187.53,190.7199,189.48,9223337,-0.039934964112984,-0.3181592271842757,0.0168670269361577,0.0390590551537211,0.0637324164507348,0.0096920920143572,0.0,0.4183250000000001,0.0014761189126563,,0.9154033064842224
2313,,0.0,2022-05-05 11:30:00,189.405,186.06,190.8497,188.1648,8303564,-0.0069653034665869,-0.1050520824449596,0.0254170049344742,0.0389803626443807,0.0171898768533446,0.0131176311054128,0.0,0.3346600000000001,0.0003171195657116,,0.9154033064842224
2314,,-0.0258,2022-05-05 12:30:00,190.52,187.85,192.19,189.665,6883955,0.0079411834844266,-0.1874914787973764,0.0228406940263353,0.0380627843923844,0.0244994128675511,0.013025694011104,-0.0258,0.2745833333333334,0.0059018835748231,,0.9154033064842224
2315,,,2022-05-05 13:30:00,186.84,186.07,190.55,189.625,6480778,-0.0002109204046944,-0.0603527765450286,0.0237916803203193,0.0379608876639218,0.0074641570364257,0.0131066776861729,,0.3295000000000002,0.0001306232438237,,0.9154033064842224
2316,,0.6597,2022-05-05 14:30:00,185.51,185.0,188.75,186.44,7465082,-0.0169389661641561,0.1413958506398531,0.0200675630508091,0.0376323868321044,0.0126840198628401,0.0140810002419791,0.6597,0.3144200000000001,0.0003393575546633,,0.9154033064842224
2317,,,2022-05-05 15:30:00,189.4,185.01,190.21,186.25,7666705,-0.0010196142448712,0.0266505117229409,0.0277188472932385,0.0176979725096866,0.0094331619494546,0.0141086876825582,,0.1584750000000001,0.0001158336900264,,0.9154033064842224
2318,,,2022-05-06 09:30:00,188.07,179.9,189.98,184.6618,16163351,-0.0085638133183757,0.7458594682088817,0.0545176625055487,0.0155522347773335,0.0079632896299299,0.016576132269613,,0.1584750000000001,4.9212057178118315e-05,0.9533511400222778,0.8694327473640442
2319,-0.6739,0.0950999999999999,2022-05-06 10:30:00,194.51,185.38,195.12,186.71,12102221,0.0110305670359513,-0.2893574059796408,0.0512069814599782,0.0096920920143572,0.0098831637143797,0.0188406374346104,-0.2125,0.1053500000000001,4.328736243202625e-05,,0.8694327473640442
2320,,,2022-05-06 11:30:00,189.23,187.13,194.59,191.0104,9869908,0.0227712658488038,-0.2038984572511117,0.0390912184803672,0.0131176311054128,0.0158307240121731,0.0126226334424376,,0.1404666666666668,4.4113905659727384e-05,,0.8694327473640442
2321,,,2022-05-06 12:30:00,189.06,188.16,191.93,190.21,5882927,-0.0041991518612986,-0.5174361050563882,0.0198380575075247,0.013025694011104,0.0135227695496693,0.0157624655042387,,0.2236000000000003,0.0001480168135542,,0.8694327473640442
2322,,,2022-05-06 13:30:00,186.45,185.83,189.81,189.5638,4857878,-0.0034030816429929,-0.1914527101209573,0.0211912945413433,0.0131066776861729,0.0153467348637596,0.015624567515917,,0.2236000000000003,0.0001745915843105,,0.8694327473640442
2323,,-0.5017,2022-05-06 14:30:00,184.25,183.87,187.4499,185.59,5673658,-0.0211857037315434,0.1552323425824136,0.0192826235404352,0.0140810002419791,0.0100448852704349,0.0153386075493662,-0.5017,-0.3570999999999996,0.000644464756013,,0.8694327473640442
2324,,,2022-05-06 15:30:00,186.197,184.6111,187.745,185.04,5631126,-0.0029679216670294,-0.007524637477472,0.0168332088593238,0.0141086876825582,0.0103946989366296,0.0155746232971678,,-0.3570999999999996,1.0086100527115309e-08,,0.8694327473640442
2325,,,2022-05-09 09:30:00,176.64,175.11,182.55,180.59,14369471,-0.0243427494589317,0.9367964644546066,0.0416097602178364,0.016576132269613,0.0115378925300394,0.0208101668859191,,-0.3570999999999996,0.0001886573683053,,0.7499980330467224
2326,,0.0772,2022-05-09 10:30:00,173.35,172.61,176.4,174.47,10410852,-0.0344764613724414,-0.3222571629506595,0.021719429174093,0.0188406374346104,0.0160850005421563,0.0176864007901824,0.0772,-0.2122499999999996,0.000192810888266,,0.7499980330467224
2327,,0.7269,2022-05-09 11:30:00,176.44,172.09,176.74,173.2412,7981102,-0.0070679639626326,-0.2657722264926694,0.0266621303130388,0.0126226334424376,0.0138584274080951,0.0222258417474208,0.7269,0.1008000000000002,0.0003073501631367,,0.7499980330467224
2328,,-0.4588,2022-05-09 12:30:00,172.41,172.01,176.38,175.3101,5615996,0.0118715626545588,-0.3514575426929989,0.0250881438017351,0.0157624655042387,0.0233026133368277,0.0216703321462578,-0.4588,-0.0390999999999998,0.000104396558338,,0.7499980330467224
2329,,,2022-05-09 13:30:00,170.46,169.82,173.3539,171.68,6817690,-0.0209241269013481,0.1939017503303285,0.020596117143489,0.015624567515917,0.0164633743671368,0.0220575799499983,,-0.0390999999999998,0.0006540287149541,,0.7499980330467224
2330,,,2022-05-09 14:30:00,170.29,169.21,172.68,169.855,8049080,-0.0106871469698955,0.1660370943822038,0.0202996236067415,0.0153386075493662,0.0167791954092206,0.0209931525235434,,0.1151000000000002,0.000422937594983,,0.7499980330467224
2331,,,2022-05-09 15:30:00,169.55,168.27,170.77,169.7025,6947409,-0.0008982279010374,-0.1471890148731131,0.0147477897107923,0.0155746232971678,0.0100137848773934,0.0211615225704954,,0.1151000000000002,1.331333247727729e-05,,0.7499980330467224
2332,,,2022-05-10 09:30:00,179.36,171.09,181.98,174.65,19278389,0.0287370672413857,1.0206159432879782,0.0617070570919874,0.0208101668859191,0.0205277954689577,0.0236383492422803,,0.1151000000000002,2.789736852745885e-05,,0.9105547070503236
2333,,0.72675,2022-05-10 10:30:00,171.265,170.25,179.47,178.02,13189413,0.0191119322779444,-0.3795702652726999,0.0527401180115633,0.0176864007901824,0.0151178727098727,0.0240612550200318,0.72675,0.3316166666666669,4.712110200380828e-05,,0.9105547070503236
2334,,-0.0772,2022-05-10 11:30:00,173.48,171.3,175.22,172.255,8559601,-0.0329199664821121,-0.4323608854095034,0.0226259219081434,0.0222258417474208,0.0331701460131994,0.0209074125385254,-0.0772,0.0635833333333336,0.0004316991137342,,0.9105547070503236
2335,,0.6597,2022-05-10 12:30:00,174.44,172.27,176.328,172.95,7474228,0.0040265983345043,-0.1355927405664588,0.0232828835278081,0.0216703321462578,0.0267704265951265,0.0210648912275583,0.6597,0.4364166666666669,3.4859944517845617e-07,,0.9105547070503236
2336,,0.0,2022-05-10 13:30:00,178.29,176.2,180.7,177.49,9807656,0.0259117339170776,0.2717024688180283,0.0252184840961036,0.0220575799499983,0.0297354356032105,0.0174463816235135,0.0,0.3273125000000002,8.624484305147167e-05,,0.9105547070503236
2337,,0.0,2022-05-10 14:30:00,178.09,177.41,180.76,178.4481,7231162,0.0053835333391087,-0.3047635626871357,0.0187067464705216,0.0209931525235434,0.0122624593172526,0.0168979586849818,0.0,0.2618500000000001,0.0004070957623215,,0.9105547070503236
2338,,0.0,2022-05-10 15:30:00,176.0001,175.51,178.27,177.865,6065291,-0.0032729670648038,-0.1758172210228273,0.0156032336241715,0.0211615225704954,0.0149893784039126,0.0170964845063515,0.0,0.2182083333333334,1.5841231188638806e-05,,0.9105547070503236
2339,,0.6249,2022-05-11 09:30:00,176.18,169.46,177.51,171.77,16076967,-0.034868462925626,0.974805105097614,0.0464100345863941,0.0236383492422803,0.0211873923251164,0.0216227431365759,0.6249,0.276307142857143,8.622279287468149e-06,,0.9026171565055848
2340,,0.0,2022-05-11 10:30:00,171.62,170.09,177.53,175.5532,9960720,0.0217857582243217,-0.4787382684165603,0.0428118999927059,0.0240612550200318,0.0283898921153119,0.0219019546566204,0.0,0.1724857142857143,0.0003406418490391,,0.9026171565055848
2341,,,2022-05-11 11:30:00,174.22,171.63,175.2481,173.04,7074225,-0.0144193492284524,-0.342191461247153,0.0208616872526022,0.0209074125385254,0.0286899425780012,0.022618246410863,,0.2141000000000001,0.0009441441198866,,0.9026171565055848
2342,,,2022-05-11 12:30:00,171.14,169.37,172.6941,171.7,6367378,-0.0077740137413735,-0.1052701290011597,0.019436150377084,0.0210648912275583,0.0192732561168175,0.0226328101484451,,0.1249800000000001,0.0008447120625506,,0.9026171565055848
2343,,0.0,2022-05-11 13:30:00,169.8,167.85,170.56,170.14,7712165,-0.0091271403556915,0.1916111844155001,0.0160164175514358,0.0174463816235135,0.0035118587225558,0.0227802760249649,0.0,0.1249800000000001,0.0006930933790163,,0.9026171565055848
2344,,0.0,2022-05-11 14:30:00,166.69,166.35,171.04,169.94,8275327,-0.0011761939723429,0.0704794847910941,0.0278034448122493,0.0168979586849818,0.0042540123360165,0.0226402359082703,0.0,0.1249800000000001,0.0010354342553948,,0.9026171565055848
2345,,-0.5574,2022-05-11 15:30:00,167.4,165.68,168.19,167.29,7310390,-0.0157166002322059,-0.1239818131869499,0.0150360756520127,0.0170964845063515,0.0072808189106372,0.0245519086247132,-0.5574,0.0135000000000001,5.341958102002867e-05,,0.9026171565055848
2346,,,2022-05-12 09:30:00,164.4701,156.48,165.0,159.0,20149926,-0.0508246311229577,1.013903992017643,0.0530172676140733,0.0216227431365759,0.0255243823259461,0.02439682621574,,-0.1393499999999998,0.0009756082314963,,0.8972476720809937
2347,,,2022-05-12 10:30:00,164.6101,161.5881,167.88,162.68,10742435,0.0228808788187923,-0.628998830013735,0.0381989337037123,0.0219019546566204,0.0368665191781822,0.0284065258616216,,-0.1857999999999997,0.000823369993289,,0.8972476720809937
2348,,,2022-05-12 11:30:00,159.6052,157.79,165.79,163.53,9589419,0.0052113787052753,-0.1135414827971778,0.0494568922037961,0.022618246410863,0.0384810512406319,0.028512475427304,,-0.1857999999999997,7.976723173846049e-05,,0.8972476720809937
2349,,,2022-05-12 12:30:00,160.14,159.4375,163.225,161.854,5778300,-0.0103017654358559,-0.5065507813423105,0.0234776211706668,0.0226328101484451,0.0166029954884434,0.0270451121099522,,-0.1857999999999997,6.660741888209743e-05,,0.8972476720809937
2350,,,2022-05-12 13:30:00,157.2765,156.23,160.86,159.41,6765801,-0.015215194662888,0.1577711363851271,0.0292051410521113,0.0227802760249649,0.0106618035331547,0.0252476729954971,,-0.2786999999999996,0.0010876471972631,,0.8972476720809937
2351,,-0.3452,2022-05-12 14:30:00,159.435,155.67,160.27,156.66,7716089,-0.0174016477064628,0.1314269712895053,0.0291215109577262,0.0226402359082703,0.0036361768369472,0.0246758812765909,-0.3452,-0.4512999999999996,0.000734300526697,,0.8972476720809937
2352,,0.0,2022-05-12 15:30:00,161.65,158.21,162.1,158.97,6713629,0.014637653233688,-0.139167990090239,0.0242901642806578,0.0245519086247132,0.0179001392414576,0.0247580688665659,0.0,-0.1725999999999996,0.0006585543780298,,0.8972476720809937
2353,,,2022-05-13 09:30:00,173.7,165.925,174.7399,167.16,18541772,0.0502359324069341,1.015886493340492,0.0517627035589818,0.02439682621574,0.0338343920895738,0.0227585222958327,,-0.1725999999999996,0.0005137411605175,,0.9417965412139891
2354,,-0.128,2022-05-13 10:30:00,175.4,173.15,176.25,175.235,8764983,0.0471764926603674,-0.7492615538619484,0.0177451708439469,0.0284065258616216,0.0197288862791527,0.0144091941602539,-0.128,-0.1577333333333331,0.0008884935890465,,0.9417965412139891
2355,,0.11335,2022-05-13 11:30:00,178.75,175.31,179.2843,175.6674,8233313,0.0024645041975121,-0.0625760935119417,0.022416978667459,0.028512475427304,0.0267414517090145,0.0150534235460844,0.11335,-0.0899624999999998,0.0017472156083154,,0.9417965412139891
2356,,,2022-05-13 12:30:00,177.39,175.76,179.069,178.3907,6127454,0.0153836543046538,-0.2954091560751357,0.0186517783483886,0.0270451121099522,0.0230103271109079,0.0133165469607542,,-0.0899624999999998,0.0011688378194427,,0.9417965412139891
2357,,,2022-05-13 13:30:00,173.855,173.59,177.85,177.765,6714584,-0.0035136354337264,0.0915025479478664,0.0242443015140064,0.0252476729954971,0.0096587624500394,0.0139593282342491,,-0.0899624999999998,0.0006858432724799,,0.9417965412139891
2358,,0.4477,2022-05-13 14:30:00,177.95,174.32,178.46,175.1692,7101758,-0.0147100893474592,0.0560604818319812,0.023471795835641,0.0246758812765909,0.0152102024241283,0.0129638814429946,0.4477,0.1082625000000002,0.0001283215873623,,0.9417965412139891
2359,,,2022-05-13 15:30:00,177.19,175.2501,178.58,177.04,7497273,0.0106233317817318,0.0541969953919003,0.0188225835611244,0.0247580688665659,0.0126951214278178,0.0138488500326596,,0.1443500000000002,5.971992130662899e-06,,0.9417965412139891
2360,,,2022-05-16 09:30:00,176.63,171.06,177.88,173.21,13958860,-0.0218709645606053,0.6215750776848381,0.0390947934898599,0.0227585222958327,0.0170730765373967,0.0225410291655441,,0.1443500000000002,8.531011382365754e-05,,0.9554141759872437
2361,,,2022-05-16 10:30:00,173.46,171.97,177.88,175.5731,8188957,0.0135507492181248,-0.5333278927807217,0.0337891226463875,0.0144091941602539,0.0196602258153055,0.0245220768227706,,0.2805250000000004,0.0005939130148592,,0.9554141759872437
2362,,,2022-05-16 11:30:00,173.8,171.88,175.89,173.4969,6813842,-0.0118957486081827,-0.1838304079129678,0.023062240737439,0.0150534235460844,0.0182652994862939,0.0238041220165559,,0.4477,4.673332338402757e-05,,0.9554141759872437
2363,,0.0,2022-05-16 12:30:00,174.5391,172.5,175.37,173.99,4761448,0.0028380945064938,-0.3584043077508546,0.0165007912097867,0.0133165469607542,0.0127760932703939,0.0240447235691108,0.0,0.2238500000000004,0.0002131938176424,,0.9554141759872437
2364,,,2022-05-16 13:30:00,175.9301,174.49,176.5899,175.3,5450046,0.007500965628564,0.1350722253424545,0.0119626617312524,0.0139593282342491,0.0101247306401287,0.024145099029029,,0.2238500000000004,0.0001204184790103,,0.9554141759872437
2365,,,2022-05-16 14:30:00,173.98,173.61,176.8,176.3235,5328984,0.0058215841125789,-0.0224634481358496,0.0182077459496859,0.0129638814429946,0.0023616343072435,0.024959348160205,,0.0,0.0001409500889269,,0.9554141759872437
2366,,,2022-05-16 15:30:00,172.23,171.82,174.35,173.21,5041620,-0.0178156448575791,-0.0554331418630462,0.0146173559117496,0.0138488500326596,0.0141566808855455,0.0246918582719345,,0.0,0.0002264991246614,,0.9554141759872437
2367,,,2022-05-17 09:30:00,180.0599,177.77,183.71,182.435,15160637,0.0518892140151975,1.100974938793522,0.0328678473862516,0.0225410291655441,0.0354488186655682,0.017123176085395,,0.0,0.0024431975615176,,0.8099536597728729
2368,,0.9153,2022-05-17 10:30:00,179.27,176.34,180.05,178.7972,8360229,-0.0201417425358482,-0.595216578735187,0.0208206404360032,0.0245220768227706,0.0409321324115525,0.0160323965244219,0.9153,0.4576500000000004,0.0006839823040319,,0.8099536597728729
2369,,0.0,2022-05-17 11:30:00,179.63,179.13,181.58,180.88,7401366,0.0115816253081762,-0.1218212412967115,0.0135845287166003,0.0238041220165559,0.0361006289797475,0.0182839430433018,0.0,0.3051000000000002,2.1797642281688658e-07,,0.8099536597728729
2370,,,2022-05-17 12:30:00,179.6596,178.5104,180.94,180.2999,4791965,-0.0032122523917668,-0.4347240208224907,0.0135186217698199,0.0240447235691108,0.0158736601602924,0.0183504116868717,,0.4576500000000004,0.0005383577446954,,0.8099536597728729
2371,,,2022-05-17 13:30:00,177.94,176.9101,181.55,179.9799,6164492,-0.0017763975895903,0.2518651756256214,0.0258894039208107,0.024145099029029,0.0081584033584098,0.0182448760835632,,0.4576500000000004,0.0026696081466689,,0.8099536597728729
2372,,0.296,2022-05-17 14:30:00,181.74,177.1912,182.3,177.57,7459022,-0.0134802806176139,0.1906185738533446,0.0284243061463534,0.024959348160205,0.0063832457860846,0.0181123721085234,0.296,0.4037666666666669,0.0001239093342249,,0.8099536597728729
2373,,,2022-05-17 15:30:00,182.25,180.33,182.48,181.86,5297860,0.0238722629270236,-0.3421213409910413,0.011852072256952,0.0246918582719345,0.0191051789378527,0.0131286322589809,,0.4037666666666669,0.0004498871307684,,0.8099536597728729
2374,,,2022-05-18 09:30:00,180.1449,175.58,181.18,177.62,11607809,-0.0235907234674088,0.78437509584231,0.031396232743079,0.017123176085395,0.0250005621315171,0.0140122492393323,,0.4037666666666669,0.0004190060452708,,0.9683620929718018
2375,,,2022-05-18 10:30:00,174.97,173.78,180.28,179.29,8378471,0.0093581697769778,-0.3260126216644043,0.0367210664113876,0.0160323965244219,0.0243208536838803,0.0139116137310743,,0.1480000000000003,4.3475757403016606e-05,,0.9683620929718018
2376,,0.296,2022-05-18 11:30:00,171.5485,171.17,175.32,174.315,7129879,-0.0281405992643891,-0.1613711758773543,0.0239556608430355,0.0182839430433018,0.0204633355680175,0.0102602518900905,0.296,0.296,0.0005240350117513,,0.9683620929718018
2377,,0.8834,2022-05-18 12:30:00,170.5701,170.18,173.51,172.51,5320573,-0.0104088015372939,-0.2927132594147056,0.019378534192169,0.0183504116868717,0.0187585868568311,0.0090996596795435,0.8834,0.4918000000000002,4.3060332837022325e-05,,0.9683620929718018
2378,,-0.6486,2022-05-18 13:30:00,170.22,169.46,171.4899,171.13,4624091,-0.0080317042162924,-0.140301193213288,0.0119074619731871,0.0182448760835632,0.0109881368026577,0.010254006341733,-0.6486,0.2067000000000002,0.0011413714946398,,0.9683620929718018
2379,,,2022-05-18 14:30:00,169.08,168.64,170.72,169.3224,5883931,-0.0106189116926559,0.2409452648466884,0.0122585222004458,0.0181123721085234,0.0014369168658781,0.0088628150831176,,0.1769333333333336,9.993744067234386e-06,,0.9683620929718018
2380,,,2022-05-18 15:30:00,168.02,167.59,171.0,169.6418,7262005,0.0018845653584147,0.2104308855535543,0.0201430361058777,0.0131286322589809,0.006600037666189,0.010352992544675,,0.1769333333333336,0.0001925349385847,,0.9683620929718018
2381,,0.4767,2022-05-19 09:30:00,173.175,167.3405,174.11,171.8401,17734599,0.0128752380018967,0.8928615158055998,0.0396566245867506,0.0140122492393323,0.0117551895872482,0.0092658284873313,0.4767,0.2518750000000002,0.0003571264366529,,0.8390296995639801
2382,0.7456,0.4593,2022-05-19 10:30:00,175.015,170.411,175.72,173.35,10261116,0.0087482788740165,-0.5471558715558565,0.0306786528052723,0.0139116137310743,0.005551835132393,0.0113427078779605,0.57382,0.3162640000000001,6.477590874852671e-05,0.82989102602005,0.8390296995639801
2383,,,2022-05-19 11:30:00,175.09,173.7001,176.87,175.12,6956427,0.010158781083575,-0.3886956252952694,0.0180847504945699,0.0102602518900905,0.0020976354273112,0.0105943169379615,,0.3213300000000001,8.263440998905529e-05,,0.8390296995639801
2384,,,2022-05-19 12:30:00,172.52,171.33,175.91,175.0207,6433569,-0.0005672005720111,-0.0781365417657985,0.0263809792659327,0.0090996596795435,0.005828298154529,0.0112808293250453,,0.1339733333333335,0.000119323050186,,0.8390296995639801
2385,,0.6124,2022-05-19 13:30:00,173.89,171.34,174.5407,172.6855,5628335,-0.0134322316402159,-0.1337157774059478,0.0185080657332211,0.010254006341733,0.0118116579995918,0.012732375974633,0.6124,0.5543066666666668,5.671197174990274e-05,,0.8390296995639801
2386,,,2022-05-19 14:30:00,172.4,171.89,175.49,173.71,5993900,0.0059152211114517,0.0629286241150913,0.0207273238854499,0.0088628150831176,0.0098476286760327,0.0105325284358525,,0.5543066666666668,8.209631010037158e-05,,0.8390296995639801
2387,,,2022-05-19 15:30:00,171.3501,170.4,173.1,171.92,6042126,-0.010357989779577,0.0080136513635991,0.0157208477869482,0.010352992544675,0.0103970531377857,0.0193348275970218,,0.5543066666666668,1.0826809784664442e-05,,0.8390296995639801
2388,,,2022-05-20 09:30:00,166.68,165.2,174.1,171.2803,15663238,-0.0037278565363792,0.9525605012578452,0.0524729856872656,0.0092658284873313,0.0081829599987674,0.0196316727013827,,0.5931100000000004,0.0001293799914602,,0.9417071342468262
2389,,,2022-05-20 10:30:00,161.8201,161.7186,168.6097,167.49,10710166,-0.0223777478074969,-0.380123054154043,0.0417287887372255,0.0113427078779605,0.0094538501354107,0.0188531302864541,,0.6124,1.1773921170551915e-05,,0.9417071342468262
2390,,,2022-05-20 11:30:00,160.43,159.5593,164.0099,163.95,8487480,-0.0213621446997216,-0.2326012473971293,0.0275111518927564,0.0105943169379615,0.0104866424013667,0.0173788108558525,,0.6124,1.343626829415411e-05,,0.9417071342468262
2391,,-0.25,2022-05-20 12:30:00,157.93,157.55,160.75,159.8317,8202912,-0.0254401166655901,-0.0341029232950069,0.0201074949144451,0.0112808293250453,0.0021228678734981,0.0129202551317893,-0.25,0.1812000000000004,7.28795892142639e-05,,0.9417071342468262
2392,,,2022-05-20 13:30:00,159.445,157.67,161.3,160.2699,8237918,0.0027378824331331,0.0042584289114986,0.022761743881773,0.012732375974633,0.015228486444634,0.0133211257740866,,-0.25,4.9408351255443106e-05,,0.9417071342468262
2393,,0.0,2022-05-20 14:30:00,161.36,158.56,163.1,158.76,8307454,-0.0094656411433355,0.0084055419740201,0.0282304390452902,0.0105325284358525,0.0141309912904238,0.0117851201159421,0.0,-0.1249999999999996,3.653230214006006e-05,,0.9417071342468262
2394,,,2022-05-20 15:30:00,166.61,162.3,167.6,163.55,10964204,0.0297251260695283,0.2774826005494216,0.0321337135274369,0.0193348275970218,0.0200547315344138,0.0075015364395802,,-0.1249999999999996,0.0002213968642182,,0.9417071342468262
2395,,,2022-05-23 09:30:00,164.89,161.7901,168.28,163.9,15932399,0.0021377317653909,0.3737189243270431,0.0393294426200936,0.0196316727013827,0.0201313140077997,0.0132800416193819,,-0.1249999999999996,0.0001169902584404,,0.835869312286377
2396,,0.0407499999999999,2022-05-23 10:30:00,166.16,162.58,166.95,165.27,9545356,0.0083240144029508,-0.5122999554461966,0.0265241780712371,0.0188531302864541,0.014476083712622,0.0143861729011531,0.0407499999999999,-0.0697499999999997,0.0007894161773828,,0.835869312286377
2397,,0.11315,2022-05-23 11:30:00,167.664,166.16,169.0568,167.47,10278315,0.0132237305936518,0.0739815825900493,0.0172835735626095,0.0173788108558525,0.0055554280009345,0.0125254788539984,0.11315,-0.0240249999999998,3.3401508934669924e-06,,0.835869312286377
2398,,0.2123,2022-05-23 12:30:00,165.89,165.35,167.6499,166.67,6035325,-0.0047884211923021,-0.5324066304599616,0.0138134370034943,0.0129202551317893,0.0093129014271362,0.0136919871261682,0.2123,0.0915500000000001,0.0003702620463913,,0.835869312286377
2399,,,2022-05-23 13:30:00,167.8,165.61,168.3,166.195,5726023,-0.0028540118211369,-0.0526084821929392,0.0161124745953607,0.0133211257740866,0.0098883209961028,0.0136855667022504,,0.0915500000000001,6.449639987763572e-05,,0.835869312286377
2400,,-0.0258,2022-05-23 14:30:00,167.41,167.06,169.1,168.2594,6685795,0.0123450384734606,0.1549639030115,0.0121372265767742,0.0117851201159421,0.0093835717221757,0.012007140060608,-0.0258,0.0851000000000001,7.313378564844766e-06,,0.835869312286377
2401,,0.3818,2022-05-23 15:30:00,169.45,166.86,169.95,167.91,5303230,-0.0020787146350304,-0.231669057554108,0.0183491386681964,0.0075015364395802,0.0085601486486237,0.0119634458953768,0.3818,0.1444400000000001,4.068783603823437e-05,,0.835869312286377
2402,,0.7717,2022-05-24 09:30:00,159.31,157.8,165.97,163.76,14667185,-0.0250261802183438,1.0172966166438886,0.0504786407208535,0.0132800416193819,0.0188469220163521,0.0122813160445376,0.7717,0.2489833333333334,1.2842300028663038e-05,,0.9553136229515076
2403,,0.4161333333333334,2022-05-24 10:30:00,160.43,159.31,161.86,160.65,8590090,-0.0191738557911665,-0.5350034722943047,0.0158797744827524,0.0143861729011531,0.0119239236344874,0.0097589416603278,0.4161333333333334,0.3115472222222223,0.0002403793071054,,0.9553136229515076
2404,,,2022-05-24 11:30:00,162.83,160.03,164.49,160.735,6693968,0.0005289606047695,-0.2494023908631124,0.027488480426168,0.0125254788539984,0.0133885267898929,0.0119115495690592,,0.3512266666666668,8.023625574050758e-07,,0.9553136229515076
2405,,0.1027,2022-05-24 12:30:00,161.11,160.66,162.8302,162.1301,5961806,0.008642053184147,-0.1158333670671919,0.0134176093045959,0.0136919871261682,0.0143047080667896,0.0118131803683418,0.1027,0.3293066666666668,1.4501099285048567e-06,,0.9553136229515076
2406,,,2022-05-24 13:30:00,161.855,160.91,163.3091,161.3615,5827945,-0.0047519097639001,-0.0227090042214558,0.0147995216110415,0.0136855667022504,0.0067467042139837,0.0112355637102742,,0.3293066666666668,0.0003085819634202,,0.9553136229515076
2407,,0.0,2022-05-24 14:30:00,160.76,159.7,162.18,161.6,6448494,0.0014769565001111,0.101182164084232,0.0154097742954446,0.012007140060608,0.0067024327533639,0.0116223141274435,0.0,0.3344666666666668,0.0001690242217508,,0.9553136229515076
2408,,,2022-05-24 15:30:00,161.5,160.6,163.06,161.11,6396594,-0.0030367845840996,-0.0080809539693385,0.0152014297221034,0.0119634458953768,0.0032175116651596,0.0113768605568993,,0.3226333333333335,6.343182711849712e-06,,0.9553136229515076
2409,,,2022-05-25 09:30:00,165.79,160.0,167.0,164.4906,16797549,0.020766064212673,0.9654673217050764,0.0428199971829281,0.0122813160445376,0.0126426470445877,0.0109771492689542,,0.1729444444444447,1.943226666249305e-06,,0.9382987022399902
2410,,,2022-05-25 10:30:00,165.41,164.21,167.55,167.14,9399509,0.0159783588577215,-0.5805755290395124,0.0201357176795733,0.0097589416603278,0.0125901642398666,0.0092529393438805,,0.0513500000000003,9.484730969736944e-05,,0.9382987022399902
2411,,0.7506,2022-05-25 11:30:00,166.5543,164.5182,167.88,165.06,7917097,-0.0125227404087518,-0.1716328556392193,0.0202282360820562,0.0119115495690592,0.0179971261367225,0.0122195281141697,0.7506,0.2844333333333336,0.0001811463304095,,0.9382987022399902
2412,,,2022-05-25 12:30:00,166.0971,165.7,167.35,166.21,5785604,0.0069430049184806,-0.3136518350828325,0.0099085032248185,0.0118131803683418,0.0145651726237019,0.0124228724342352,,0.3753000000000004,7.810587341541693e-05,,0.9382987022399902
2413,,0.0986666666666666,2022-05-25 13:30:00,168.38,165.22,169.34,166.9,8672488,0.0041427815847705,0.4047829530296436,0.024630609079772,0.0112355637102742,0.0105237518276509,0.0129419102953912,0.0986666666666666,0.2830888888888891,0.0002329883752801,,0.9382987022399902
2414,,,2022-05-25 14:30:00,169.7757,168.14,171.1099,169.28,9438054,0.0141593180021452,0.0845940986622522,0.0175090744171781,0.0116223141274435,0.0051679690891865,0.0126835882995606,,0.4246333333333337,6.882411792221399e-05,,0.9382987022399902
2415,,,2022-05-25 15:30:00,153.74,152.2,171.2,169.09,11126114,-0.0011230311195967,0.1645451430316031,0.1176370182800562,0.0113768605568993,0.0077632679965429,0.0137405135984521,,0.4246333333333337,5.6655656234518744e-05,,0.9382987022399902
2416,,0.0721,2022-05-26 09:30:00,173.05,160.22,174.1,167.49,31265966,-0.009507469559959,1.0332351998407052,0.0830819759871726,0.0109771492689542,0.0119997627486881,0.0121123973082707,0.0721,0.3071222222222224,0.0001279360696535,,0.9284799695014954
2417,,0.0721,2022-05-26 09:30:00,173.05,160.22,174.1,167.49,31265966,0.0,0.0,0.0830819759871726,0.0092529393438805,0.0051953823133203,0.0116800536033495,0.0721,0.2483666666666668,6.047060458243277e-05,,0.9284799695014954
2418,,-0.2263,2022-05-26 10:30:00,175.84,171.86,176.9399,172.3,14184678,0.0283134955435052,-0.7903677897433957,0.0291299350066709,0.0122195281141697,0.0196743123924027,0.0087306665609991,-0.2263,0.0041416666666668,7.820476206282896e-06,,0.9284799695014954
